date (local),month,season,hy,dy,hd,dw,coal,hydro,gas,nuclear,petroleum,wind,other,solar,I_f,
4/27/2019,4,p,7212,301,12.00,7,1571,26,17082,2782,0,,2272,2428.02,444.8973649,
4/27/2019,4,p,7213,301,13.00,7,1634,25,18163,2783,0,,2387,2414.736,446.8653713,
4/27/2019,4,p,7214,301,14.00,7,1773,25,19512,2779,0,,2473,2391.12,451.7339199,
4/27/2019,4,p,7215,301,15.00,7,1820,25,20683,2778,0,,2526,2354.22,456.5833228,
4/27/2019,4,p,7216,301,16.00,7,1909,17,21814,2749,0,,2547,2351.268,460.6057187,
4/27/2019,4,p,7217,301,17.00,7,2012,16,22503,2777,0,,2601,2184.48,456.8529889,
4/27/2019,4,p,7218,301,18.00,7,2132,28,22460,2776,0,,2855,1718.064,454.0049761,
4/27/2019,4,p,7219,301,19.00,7,2090,21,22103,2777,0,,3062,957.924,453.8575712,
4/27/2019,4,p,7220,301,20.00,7,1900,20,20767,2772,0,,3017,175.644,450.0421433,
4/27/2019,4,p,7221,301,21.00,7,1624,21,19950,2778,0,,2857,8.856,450.0986205,
4/27/2019,4,p,7222,301,22.00,7,1440,22,18784,2776,0,,2659,0,448.5255496,
4/27/2019,4,p,7223,301,23.00,7,1239,22,17240,2775,0,,2460,0,458.2615354,
4/27/2019,4,p,7224,301,24.00,7,1113,22,15234,2781,0,,2360,0,469.4396132,
4/28/2019,4,p,7225,302,1.00,1,1174,22,13513,2764,0,,2194,0,474.2990225,
4/28/2019,4,p,7226,302,2.00,1,1133,22,12309,2762,0,,1938,0,486.3461874,
4/28/2019,4,p,7227,302,3.00,1,1090,23,11077,2765,0,,1841,0,495.6507782,
4/28/2019,4,p,7228,302,4.00,1,1089,23,10461,2764,0,,1725,0,501.5687688,
4/28/2019,4,p,7229,302,5.00,1,1087,23,10211,2766,0,,1623,0,503.7170611,
4/28/2019,4,p,7230,302,6.00,1,1079,23,10261,2769,0,,1577,0,499.8985193,
4/28/2019,4,p,7231,302,7.00,1,1087,23,10587,2766,0,,1660,2.952,488.2291053,
4/28/2019,4,p,7232,302,8.00,1,994,23,11281,2764,0,,1890,177.12,476.1725388,
4/28/2019,4,p,7233,302,9.00,1,1130,23,13088,2766,0,,2126,830.988,462.2763322,
4/28/2019,4,p,7234,302,10.00,1,1182,23,15180,2765,0,,2479,1492.236,451.0846651,
4/28/2019,4,p,7235,302,11.00,1,1226,23,16982,2764,0,,2729,1983.744,449.9803768,
4/28/2019,4,p,7236,302,12.00,1,1487,22,18529,2765,0,,2905,2044.26,450.5666624,
4/28/2019,4,p,7237,302,13.00,1,1815,20,19781,2762,0,,3016,2221.38,447.5813262,
4/28/2019,4,p,7238,302,14.00,1,1914,20,21406,2762,0,,3067,2103.3,453.9593753,
4/28/2019,4,p,7239,302,15.00,1,2057,19,22613,2758,0,,3115,2116.584,457.6288086,
4/28/2019,4,p,7240,302,16.00,1,2193,19,23567,2757,0,,3126,2107.728,460.1766126,
4/28/2019,4,p,7241,302,17.00,1,2185,20,24032,2758,0,,3130,1954.224,461.6680091,
4/28/2019,4,p,7242,302,18.00,1,2336,25,24329,2753,0,,3230,1542.42,460.4084291,
4/28/2019,4,p,7243,302,19.00,1,2332,25,24096,2754,0,,3218,802.944,458.8350136,
4/28/2019,4,p,7244,302,20.00,1,2295,26,22760,2755,0,,3144,141.696,455.5751001,
4/28/2019,4,p,7245,302,21.00,1,2285,26,22262,2753,0,,2983,1.476,457.0670906,
4/28/2019,4,p,7246,302,22.00,1,2112,25,20757,2757,0,,2787,0,457.3511321,
4/28/2019,4,p,7247,302,23.00,1,1721,26,18964,2758,0,,2735,0,465.3934203,
4/28/2019,4,p,7248,302,24.00,1,1756,26,15945,2758,0,,2612,0,468.4799318,
4/29/2019,4,p,7249,303,1.00,2,1553,26,14358,2763,0,,2187,0,470.4749335,
4/29/2019,4,p,7250,303,2.00,2,1236,26,12865,2762,0,,1866,0,485.9596096,
4/29/2019,4,p,7251,303,3.00,2,1167,26,11938,2759,0,,1858,0,491.5279156,
4/29/2019,4,p,7252,303,4.00,2,1211,26,11179,2765,0,,1853,0,495.4950828,
4/29/2019,4,p,7253,303,5.00,2,1210,26,11171,2762,0,,1850,0,489.4507553,
4/29/2019,4,p,7254,303,6.00,2,1268,25,12150,2764,0,,1933,0,474.8225709,
4/29/2019,4,p,7255,303,7.00,2,1603,26,13635,2765,0,,2159,0,472.4293667,
4/29/2019,4,p,7256,303,8.00,2,1589,26,14294,2762,0,,2480,196.308,471.4357426,
4/29/2019,4,p,7257,303,9.00,2,1577,26,15548,2764,0,,2493,861.984,466.1442638,
4/29/2019,4,p,7258,303,10.00,2,1646,26,17235,2765,0,,2513,1512.9,464.5638458,
4/29/2019,4,p,7259,303,11.00,2,1761,25,18849,2763,0,,2688,1918.8,459.2473256,
4/29/2019,4,p,7260,303,12.00,2,1756,26,20243,2762,0,,2915,2188.908,450.0404565,
4/29/2019,4,p,7261,303,13.00,2,2049,25,21403,2760,18,,3079,2181.528,457.2553182,
4/29/2019,4,p,7262,303,14.00,2,2285,26,22263,2759,4,,3357,2200.716,461.0136042,
4/29/2019,4,p,7263,303,15.00,2,2270,25,23279,2757,0,,3370,2129.868,469.1666015,
4/29/2019,4,p,7264,303,16.00,2,2249,26,24488,2756,0,,3370,2085.588,471.7689426,
4/29/2019,4,p,7265,303,17.00,2,2386,26,25321,2754,0,,3362,1937.988,472.2735207,
4/29/2019,4,p,7266,303,18.00,2,2572,30,25462,2755,0,,3385,1511.424,470.866109,
4/29/2019,4,p,7267,303,19.00,2,2436,28,25966,2751,0,,3228,842.796,459.9145368,
4/29/2019,4,p,7268,303,20.00,2,2305,27,24734,2755,0,,3179,150.552,457.9988303,
4/29/2019,4,p,7269,303,21.00,2,2286,27,23657,2758,0,,3047,1.476,455.7895282,
4/29/2019,4,p,7270,303,22.00,2,2034,26,22107,2722,0,,2861,0,460.5344447,
4/29/2019,4,p,7271,303,23.00,2,1869,26,19598,2727,0,,2707,0,460.7945624,
4/29/2019,4,p,7272,303,24.00,2,1741,26,17426,2728,0,,2328,0,471.7097046,
4/30/2019,4,p,7273,304,1.00,3,1440,25,15414,2728,0,,2171,0,482.0934998,
4/30/2019,4,p,7274,304,2.00,3,1324,26,13709,2727,0,,2078,0,485.26716,
4/30/2019,4,p,7275,304,3.00,3,1203,26,12591,2725,0,,2084,0,494.3787057,
4/30/2019,4,p,7276,304,4.00,3,1177,25,11995,2727,0,,2082,0,497.097047,
4/30/2019,4,p,7277,304,5.00,3,1224,26,11958,2726,0,,2056,0,490.0305048,
4/30/2019,4,p,7278,304,6.00,3,1380,25,12760,2756,0,,2077,0,478.3662878,
4/30/2019,4,p,7279,304,7.00,3,1623,25,14528,2760,0,,2284,0,471.5403313,
4/30/2019,4,p,7280,304,8.00,3,1673,26,15199,2762,0,,2601,138.744,466.9945416,
4/30/2019,4,p,7281,304,9.00,3,1718,25,16453,2768,0,,2645,684.864,462.9183577,
4/30/2019,4,p,7282,304,10.00,3,1825,25,18311,2762,0,,2632,1316.592,467.1168665,
4/30/2019,4,p,7283,304,11.00,3,1949,26,20004,2763,1,,2725,1703.304,472.0829443,
4/30/2019,4,p,7284,304,12.00,3,2131,27,21437,2765,1,,2965,1954.224,469.9740264,
4/30/2019,4,p,7285,304,13.00,3,2232,27,22656,2763,0,,3088,1955.7,471.1187505,
4/30/2019,4,p,7286,304,14.00,3,2327,27,23839,2761,0,,3113,2036.88,470.9209483,
4/30/2019,4,p,7287,304,15.00,3,2511,28,24787,2763,0,,3148,1932.084,477.0249928,
4/30/2019,4,p,7288,304,16.00,3,2528,23,25945,2730,0,,3209,1803.672,477.5187179,
4/30/2019,4,p,7289,304,17.00,3,2508,24,26602,2757,0,,3205,1707.732,476.6381847,
4/30/2019,4,p,7290,304,18.00,3,2483,33,26805,2758,0,,3075,1436.148,470.6812978,
4/30/2019,4,p,7291,304,19.00,3,2566,21,26303,2757,0,,3198,816.228,470.3905021,
4/30/2019,4,p,7292,304,20.00,3,2627,21,25029,2755,0,,3234,138.744,473.8244511,
4/30/2019,4,p,7293,304,21.00,3,2660,23,24577,2758,0,,3184,0,469.2125987,
4/30/2019,4,p,7294,304,22.00,3,2587,22,22436,2732,0,,3042,0,470.3565027,
4/30/2019,4,p,7295,304,23.00,3,2269,23,20115,2733,0,,2867,0,472.7447545,
4/30/2019,4,p,7296,304,24.00,3,1986,24,18086,2733,0,,2312,0,479.8403573,
5/1/2019,5,p,7297,305,1.00,4,1755,24,15889,2735,0,,2198,0,484.4333336,
5/1/2019,5,p,7298,305,2.00,4,1376,26,14443,2736,0,,2173,0,496.8723497,
5/1/2019,5,p,7299,305,3.00,4,1225,26,13340,2740,0,,2155,0,504.3873252,
5/1/2019,5,p,7300,305,4.00,4,1187,26,12671,2736,0,,2154,0,507.0861897,
5/1/2019,5,p,7301,305,5.00,4,1183,27,12528,2740,0,,2158,0,499.0588473,
5/1/2019,5,p,7302,305,6.00,4,1272,26,13421,2769,0,,2227,0,490.7030499,
5/1/2019,5,p,7303,305,7.00,4,1608,28,15047,2769,0,,2446,0,486.6530497,
5/1/2019,5,p,7304,305,8.00,4,1776,28,15372,2770,0,,2537,175.644,486.0256472,
5/1/2019,5,p,7305,305,9.00,4,1984,27,16068,2769,0,,2772,730.62,492.3486311,
5/1/2019,5,p,7306,305,10.00,4,2165,28,17371,2770,0,,2619,1316.592,483.1910833,
5/1/2019,5,p,7307,305,11.00,4,2304,27,18679,2772,0,,2883,1756.44,482.9254325,
5/1/2019,5,p,7308,305,12.00,4,2406,26,20270,2768,0,,3103,1859.76,482.1963062,
5/1/2019,5,p,7309,305,13.00,4,2536,27,21464,2769,0,,3181,1930.608,482.5545092,
5/1/2019,5,p,7310,305,14.00,4,2537,29,22602,2769,0,,3181,1889.28,482.5976088,
5/1/2019,5,p,7311,305,15.00,4,2538,32,23905,2767,0,,3192,1859.76,479.5442305,
5/1/2019,5,p,7312,305,16.00,4,2657,30,24780,2766,0,,3162,1619.172,477.9879636,
5/1/2019,5,p,7313,305,17.00,4,2653,30,25281,2735,0,,3168,1542.42,478.1586076,
5/1/2019,5,p,7314,305,18.00,4,2656,35,25207,2765,0,,3164,1143.9,478.1979767,
5/1/2019,5,p,7315,305,19.00,4,2602,25,24795,2763,0,,3185,504.792,475.3132014,
5/1/2019,5,p,7316,305,20.00,4,2589,28,23312,2762,0,,3179,100.368,475.2594448,
5/1/2019,5,p,7317,305,21.00,4,2569,28,22751,2766,0,,3140,0,473.9947122,
5/1/2019,5,p,7318,305,22.00,4,2464,29,21037,2735,0,,3019,0,472.999783,
5/1/2019,5,p,7319,305,23.00,4,2101,28,19016,2738,0,,2885,0,477.6833619,
5/1/2019,5,p,7320,305,24.00,4,1856,29,16741,2736,0,,2477,0,486.4496015,
5/2/2019,5,p,7321,306,1.00,5,1748,29,14945,2740,0,,2167,0,490.0062202,
5/2/2019,5,p,7322,306,2.00,5,1709,29,13525,2739,0,,2142,0,499.6642532,
5/2/2019,5,p,7323,306,3.00,5,1543,29,12697,2741,0,,2143,0,503.7125228,
5/2/2019,5,p,7324,306,4.00,5,1344,30,12465,2738,0,,2052,0,503.6120243,
5/2/2019,5,p,7325,306,5.00,5,1296,30,12516,2744,0,,2001,0,497.1212921,
5/2/2019,5,p,7326,306,6.00,5,1453,30,13327,2769,0,,2153,0,487.3875081,
5/2/2019,5,p,7327,306,7.00,5,1813,30,15032,2772,0,,2352,1.476,489.5607924,
5/2/2019,5,p,7328,306,8.00,5,2062,30,15455,2772,0,,2635,165.312,489.5782776,
5/2/2019,5,p,7329,306,9.00,5,1982,29,16175,2772,0,,2752,681.912,493.5763562,
5/2/2019,5,p,7330,306,10.00,5,2177,30,17537,2773,3,,2814,1157.184,481.9683211,
5/2/2019,5,p,7331,306,11.00,5,2342,30,18848,2770,3,,2977,1455.336,475.4862266,
5/2/2019,5,p,7332,306,12.00,5,2506,30,20174,2770,0,,3116,1639.836,473.8744553,
5/2/2019,5,p,7333,306,13.00,5,2631,30,21893,2767,0,,3183,1644.264,474.4922229,
5/2/2019,5,p,7334,306,14.00,5,2657,31,23228,2766,0,,3187,1757.916,478.9224755,
5/2/2019,5,p,7335,306,15.00,5,2694,31,23927,2765,0,,3202,1374.156,467.1424745,
5/2/2019,5,p,7336,306,16.00,5,2705,31,24433,2766,0,,3205,1000.728,474.3079265,
5/2/2019,5,p,7337,306,17.00,5,2796,24,24581,2761,0,,3173,671.58,470.8953529,
5/2/2019,5,p,7338,306,18.00,5,2735,36,24037,2762,0,,3129,317.34,468.3072151,
5/2/2019,5,p,7339,306,19.00,5,2653,33,23133,2765,0,,3141,132.84,469.3456985,
5/2/2019,5,p,7340,306,20.00,5,2536,34,21832,2765,0,,3121,45.756,471.8142972,
5/2/2019,5,p,7341,306,21.00,5,2451,33,21535,2762,2,,2907,0,469.1125699,
5/2/2019,5,p,7342,306,22.00,5,2338,32,20628,2733,0,,2417,0,471.6889186,
5/2/2019,5,p,7343,306,23.00,5,2241,31,18639,2733,0,,2375,0,475.9490227,
5/2/2019,5,p,7344,306,24.00,5,2016,30,16599,2738,0,,2233,0,474.4662856,
5/3/2019,5,p,7345,307,1.00,6,1579,30,14915,2736,0,,2021,0,482.5608899,
5/3/2019,5,p,7346,307,2.00,6,1315,29,13786,2735,0,,1950,0,489.2780314,
5/3/2019,5,p,7347,307,3.00,6,1294,30,12920,2736,0,,1939,0,494.3792013,
5/3/2019,5,p,7348,307,4.00,6,1294,29,12423,2737,0,,1922,0,492.9143138,
5/3/2019,5,p,7349,307,5.00,6,1271,30,12491,2738,0,,1927,0,487.0899359,
5/3/2019,5,p,7350,307,6.00,6,1385,29,13538,2764,0,,2032,0,477.6841111,
5/3/2019,5,p,7351,307,7.00,6,1765,30,15015,2767,0,,2417,0,480.0544601,
5/3/2019,5,p,7352,307,8.00,6,2018,30,15595,2765,0,,2658,116.604,483.085139,
5/3/2019,5,p,7353,307,9.00,6,2177,29,16699,2768,0,,2679,543.168,478.2678427,
5/3/2019,5,p,7354,307,10.00,6,2448,29,18252,2765,0,,2679,1095.192,475.939075,
5/3/2019,5,p,7355,307,11.00,6,2576,30,20022,2763,0,,2715,1315.116,471.823945,
5/3/2019,5,p,7356,307,12.00,6,2832,29,21324,2762,0,,2893,1626.552,470.458654,
5/3/2019,5,p,7357,307,13.00,6,2877,30,22694,2765,0,,3113,1675.26,475.5254244,
5/3/2019,5,p,7358,307,14.00,6,2934,29,23980,2761,0,,3205,1821.384,483.1093122,
5/3/2019,5,p,7359,307,15.00,6,2962,30,24990,2758,19,,3195,1785.96,492.4070806,
5/3/2019,5,p,7360,307,16.00,6,2783,31,25545,2758,0,,3219,1520.28,492.9172784,
5/3/2019,5,p,7361,307,17.00,6,2860,33,25453,2755,0,,3142,1461.24,490.4711391,
5/3/2019,5,p,7362,307,18.00,6,2916,35,24876,2755,0,,3098,1046.484,486.4128703,
5/3/2019,5,p,7363,307,19.00,6,2910,30,23677,2754,0,,3179,599.256,482.4687698,
5/3/2019,5,p,7364,307,20.00,6,2837,31,22368,2754,0,,3180,140.22,475.8545896,
5/3/2019,5,p,7365,307,21.00,6,2787,31,21632,2752,0,,3100,0,475.0418009,
5/3/2019,5,p,7366,307,22.00,6,2623,32,20246,2726,0,,3015,0,467.737009,
5/3/2019,5,p,7367,307,23.00,6,2428,32,18503,2729,0,,2924,0,469.2945739,
5/3/2019,5,p,7368,307,24.00,6,2040,31,16939,2732,0,,2522,0,474.0220728,
5/4/2019,5,p,7369,308,1.00,7,1913,32,15352,2736,0,,2031,0,479.4954936,
5/4/2019,5,p,7370,308,2.00,7,1606,31,14109,2737,0,,1950,0,483.6677441,
5/4/2019,5,p,7371,308,3.00,7,1430,32,12740,2736,0,,1944,0,487.776581,
5/4/2019,5,p,7372,308,4.00,7,1308,31,12375,2737,0,,1942,0,489.7846953,
5/4/2019,5,p,7373,308,5.00,7,1333,31,12088,2738,0,,1894,0,493.4895671,
5/4/2019,5,p,7374,308,6.00,7,1413,31,12148,2738,0,,1905,0,487.3495844,
5/4/2019,5,p,7375,308,7.00,7,1565,31,12598,2736,0,,1932,0,484.1082753,
5/4/2019,5,p,7376,308,8.00,7,1608,31,13551,2763,0,,2003,172.692,476.3756232,
5/4/2019,5,p,7377,308,9.00,7,1824,31,15836,2763,0,,2246,721.764,467.7284048,
5/4/2019,5,p,7378,308,10.00,7,2129,31,18096,2762,0,,2568,1349.064,470.5619504,
5/4/2019,5,p,7379,308,11.00,7,2455,31,20069,2761,0,,2810,1812.528,473.5955753,
5/4/2019,5,p,7380,308,12.00,7,2697,32,22100,2761,0,,2987,1955.7,471.6948248,
5/4/2019,5,p,7381,308,13.00,7,2919,31,23839,2761,0,,3096,1871.568,476.7717888,
5/4/2019,5,p,7382,308,14.00,7,2907,30,25482,2759,0,,3156,1743.156,480.2175708,
5/4/2019,5,p,7383,308,15.00,7,2861,31,26334,2754,0,,3227,1632.456,481.0378703,
5/4/2019,5,p,7384,308,16.00,7,2767,31,26126,2751,0,,3233,1564.56,476.3718292,
5/4/2019,5,p,7385,308,17.00,7,2813,30,25658,2753,0,,3227,1341.684,476.2829103,
5/4/2019,5,p,7386,308,18.00,7,2784,34,25097,2751,0,,3168,1124.712,473.7656426,
5/4/2019,5,p,7387,308,19.00,7,2791,25,24164,2752,0,,3144,518.076,472.1699946,
5/4/2019,5,p,7388,308,20.00,7,2839,30,22845,2718,0,,3154,110.7,469.3358931,
5/4/2019,5,p,7389,308,21.00,7,2750,30,22257,2723,0,,3096,7.38,459.8080272,
5/4/2019,5,p,7390,308,22.00,7,2530,30,21111,2730,0,,3021,8.856,456.9675375,
5/4/2019,5,p,7391,308,23.00,7,2181,31,19513,2727,0,,2841,8.856,455.6490648,
5/4/2019,5,p,7392,308,24.00,7,1904,30,18132,2731,0,,2309,10.332,463.3784115,
5/5/2019,5,p,7393,309,1.00,1,1726,31,16771,2729,0,,1875,7.38,472.3501352,
5/5/2019,5,p,7394,309,2.00,1,1578,31,15297,2735,0,,1740,5.904,476.2225945,
5/5/2019,5,p,7395,309,3.00,1,1435,31,14266,2735,0,,1922,5.904,483.6575865,
5/5/2019,5,p,7396,309,4.00,1,1295,31,13675,2732,0,,1921,7.38,488.0959823,
5/5/2019,5,p,7397,309,5.00,1,1309,31,13288,2735,0,,1922,5.904,487.4709762,
5/5/2019,5,p,7398,309,6.00,1,1361,31,13259,2734,0,,1925,0,485.5589264,
5/5/2019,5,p,7399,309,7.00,1,1319,31,13555,2737,0,,1906,0,480.4248464,
5/5/2019,5,p,7400,309,8.00,1,1330,32,14285,2760,0,,2042,190.404,477.1922326,
5/5/2019,5,p,7401,309,9.00,1,1691,31,16491,2762,0,,2231,630.252,475.7130939,
5/5/2019,5,p,7402,309,10.00,1,2115,31,18521,2758,0,,2559,1011.06,479.1806765,
5/5/2019,5,p,7403,309,11.00,1,2256,31,20737,2764,0,,2691,1374.156,478.0268153,
5/5/2019,5,p,7404,309,12.00,1,2364,31,22380,2757,0,,2854,1353.492,475.7475995,
5/5/2019,5,p,7405,309,13.00,1,2378,31,23299,2760,0,,2984,1368.252,468.8772761,
5/5/2019,5,p,7406,309,14.00,1,2402,32,23274,2760,0,,3067,1065.672,465.7091913,
5/5/2019,5,p,7407,309,15.00,1,2376,31,22544,2756,0,,3041,751.284,471.0020768,
5/5/2019,5,p,7408,309,16.00,1,2311,31,22368,2753,0,,2582,996.3,471.7627592,
5/5/2019,5,p,7409,309,17.00,1,2256,32,21758,2753,0,,2557,1313.64,474.3749771,
5/5/2019,5,p,7410,309,18.00,1,2245,31,21588,2754,0,,2495,1288.548,470.8302436,
5/5/2019,5,p,7411,309,19.00,1,2261,32,21527,2747,0,,2505,599.256,468.1959599,
5/5/2019,5,p,7412,309,20.00,1,2238,31,20985,2726,0,,2488,97.416,468.4944229,
5/5/2019,5,p,7413,309,21.00,1,2327,32,20623,2726,0,,2464,0,469.0966249,
5/5/2019,5,p,7414,309,22.00,1,2264,31,19577,2730,0,,2436,0,460.9288807,
5/5/2019,5,p,7415,309,23.00,1,2062,32,17833,2734,0,,2362,0,470.9272323,
5/5/2019,5,p,7416,309,24.00,1,1837,31,15826,2731,0,,2239,0,475.0350815,
5/6/2019,5,p,7417,310,1.00,2,1521,32,14224,2723,0,,2032,0,486.1694759,
5/6/2019,5,p,7418,310,2.00,2,1284,31,13083,2731,0,,1953,0,493.5623755,
5/6/2019,5,p,7419,310,3.00,2,1252,32,12232,2727,0,,1934,0,499.6499593,
5/6/2019,5,p,7420,310,4.00,2,1248,31,11906,2738,0,,1866,0,497.8121497,
5/6/2019,5,p,7421,310,5.00,2,1271,32,12044,2738,0,,1890,0,490.6120427,
5/6/2019,5,p,7422,310,6.00,2,1367,32,13173,2762,0,,1967,0,481.5278985,
5/6/2019,5,p,7423,310,7.00,2,1615,32,15135,2764,0,,2004,2.952,477.7581675,
5/6/2019,5,p,7424,310,8.00,2,1872,31,15977,2762,0,,2073,165.312,473.0060532,
5/6/2019,5,p,7425,310,9.00,2,1915,31,17248,2764,0,,2110,671.58,469.11385,
5/6/2019,5,p,7426,310,10.00,2,2030,32,18969,2762,0,,2404,1198.512,472.1248845,
5/6/2019,5,p,7427,310,11.00,2,2082,31,20909,2765,0,,2698,1481.904,474.9724363,
5/6/2019,5,p,7428,310,12.00,2,2241,31,22068,2762,0,,2941,1669.356,473.2823508,
5/6/2019,5,p,7429,310,13.00,2,2544,32,23296,2761,0,,3088,1754.964,480.0650734,
5/6/2019,5,p,7430,310,14.00,2,2589,31,24655,2755,0,,3167,1701.828,482.9183373,
5/6/2019,5,p,7431,310,15.00,2,2631,31,24949,2759,1,,3160,1697.4,484.568861,
5/6/2019,5,p,7432,310,16.00,2,2663,31,24570,2752,0,,3005,1734.3,480.6285061,
5/6/2019,5,p,7433,310,17.00,2,2637,32,24905,2748,1,,3245,1399.248,478.7367739,
5/6/2019,5,p,7434,310,18.00,2,2652,31,24823,2754,0,,3237,1104.048,481.1369205,
5/6/2019,5,p,7435,310,19.00,2,2657,31,24614,2750,0,,3232,616.968,477.8511785,
5/6/2019,5,p,7436,310,20.00,2,2650,32,23514,2754,0,,3187,152.028,471.8209908,
5/6/2019,5,p,7437,310,21.00,2,2620,31,23052,2757,0,,3183,0,470.6816252,
5/6/2019,5,p,7438,310,22.00,2,2572,31,21196,2729,0,,3087,0,472.3221387,
5/6/2019,5,p,7439,310,23.00,2,2362,31,18619,2734,0,,2937,0,477.8693341,
5/6/2019,5,p,7440,310,24.00,2,1984,31,16624,2740,0,,2494,0,483.1640344,
5/7/2019,5,p,7441,311,1.00,3,1847,32,14870,2738,0,,2016,0,491.2386562,
5/7/2019,5,p,7442,311,2.00,3,1627,31,13406,2745,0,,1931,0,496.9402872,
5/7/2019,5,p,7443,311,3.00,3,1499,32,12577,2738,0,,1911,0,501.603696,
5/7/2019,5,p,7444,311,4.00,3,1493,31,12037,2744,0,,1900,0,501.9512117,
5/7/2019,5,p,7445,311,5.00,3,1497,32,11988,2746,0,,1882,0,498.9527564,
5/7/2019,5,p,7446,311,6.00,3,1560,32,12838,2762,0,,1919,0,485.0589611,
5/7/2019,5,p,7447,311,7.00,3,1780,32,14712,2762,0,,2079,2.952,479.1396949,
5/7/2019,5,p,7448,311,8.00,3,1838,32,14980,2760,2,,2579,214.02,477.3212967,
5/7/2019,5,p,7449,311,9.00,3,1952,31,16050,2762,0,,2612,714.384,479.4562582,
5/7/2019,5,p,7450,311,10.00,3,2209,32,17464,2765,0,,2654,1368.252,480.9938512,
5/7/2019,5,p,7451,311,11.00,3,2560,32,19294,2760,0,,2773,1884.852,484.4240825,
5/7/2019,5,p,7452,311,12.00,3,2857,31,20953,2763,0,,3105,2072.304,487.6870106,
5/7/2019,5,p,7453,311,13.00,3,2920,31,22343,2756,0,,3285,1970.46,485.4892695,
5/7/2019,5,p,7454,311,14.00,3,3098,30,23900,2755,1,,3331,1769.724,488.5832155,
5/7/2019,5,p,7455,311,15.00,3,3163,31,25127,2752,4,,3392,1721.016,494.8174867,
5/7/2019,5,p,7456,311,16.00,3,3222,33,26057,2756,0,,3534,1641.312,495.8956802,
5/7/2019,5,p,7457,311,17.00,3,3264,33,26564,2747,1,,3518,1363.824,493.4276118,
5/7/2019,5,p,7458,311,18.00,3,3297,37,26015,2761,0,,3471,1198.512,487.3385832,
5/7/2019,5,p,7459,311,19.00,3,3313,31,25275,2755,0,,3522,771.948,483.7781923,
5/7/2019,5,p,7460,311,20.00,3,3140,34,24427,2758,0,,3350,143.172,480.7120184,
5/7/2019,5,p,7461,311,21.00,3,3059,34,23686,2760,0,,3205,67.896,481.1778431,
5/7/2019,5,p,7462,311,22.00,3,2841,33,21960,2728,0,,3160,0,480.2650416,
5/7/2019,5,p,7463,311,23.00,3,2712,34,19436,2729,0,,3037,0,479.2802286,
5/7/2019,5,p,7464,311,24.00,3,2501,34,17035,2730,0,,2752,0,483.0170642,
5/8/2019,5,p,7465,312,1.00,4,2085,34,15419,2729,0,,2335,0,486.6412366,
5/8/2019,5,p,7466,312,2.00,4,1835,34,14206,2741,0,,1928,0,495.5123189,
5/8/2019,5,p,7467,312,3.00,4,1718,34,13238,2742,0,,1833,0,498.0467927,
5/8/2019,5,p,7468,312,4.00,4,1621,34,12619,2735,0,,1866,0,500.6628092,
5/8/2019,5,p,7469,312,5.00,4,1573,34,12483,2733,0,,1894,0,496.7923289,
5/8/2019,5,p,7470,312,6.00,4,1604,34,13398,2763,0,,1978,0,486.2194915,
5/8/2019,5,p,7471,312,7.00,4,1774,35,15306,2759,0,,2011,2.952,480.1354615,
5/8/2019,5,p,7472,312,8.00,4,1657,34,16064,2762,0,,2150,197.784,478.9630032,
5/8/2019,5,p,7473,312,9.00,4,1855,35,16879,2763,0,,2593,829.512,480.4222009,
5/8/2019,5,p,7474,312,10.00,4,2177,34,18546,2760,0,,2666,1396.296,477.9328446,
5/8/2019,5,p,7475,312,11.00,4,2348,35,20317,2760,0,,2802,1694.448,481.8234099,
5/8/2019,5,p,7476,312,12.00,4,2601,34,22138,2760,0,,3067,1942.416,483.1068004,
5/8/2019,5,p,7477,312,13.00,4,2896,34,22798,2759,0,,3203,2033.928,484.4108074,
5/8/2019,5,p,7478,312,14.00,4,2997,35,24054,2761,4,,3256,2107.728,490.6022493,
5/8/2019,5,p,7479,312,15.00,4,3055,34,25242,2757,0,,3164,2050.164,494.8772634,
5/8/2019,5,p,7480,312,16.00,4,3072,35,26115,2753,0,,2966,2022.12,494.0101207,
5/8/2019,5,p,7481,312,17.00,4,3060,34,26297,2755,0,,3052,1762.344,491.7006038,
5/8/2019,5,p,7482,312,18.00,4,3069,37,25497,2758,0,,3229,1439.1,488.6779235,
5/8/2019,5,p,7483,312,19.00,4,3057,34,24850,2750,0,,3239,798.516,481.4673638,
5/8/2019,5,p,7484,312,20.00,4,2935,35,23789,2751,0,,3223,138.744,483.205387,
5/8/2019,5,p,7485,312,21.00,4,2912,34,22889,2754,0,,3214,0,484.2177584,
5/8/2019,5,p,7486,312,22.00,4,2644,35,21270,2751,0,,3097,0,478.4554907,
5/8/2019,5,p,7487,312,23.00,4,2212,35,19144,2754,0,,2950,0,478.9158596,
5/8/2019,5,p,7488,312,24.00,4,2134,35,16870,2755,0,,2794,0,481.9179398,
5/9/2019,5,p,7489,313,1.00,5,1955,34,15204,2759,0,,2406,0,482.7891477,
5/9/2019,5,p,7490,313,2.00,5,1654,35,14136,2755,0,,1915,0,499.6056252,
5/9/2019,5,p,7491,313,3.00,5,1535,35,13215,2759,0,,1872,0,503.6490778,
5/9/2019,5,p,7492,313,4.00,5,1472,35,12612,2761,0,,1957,0,503.9221099,
