gen type,solar - FRCC,solar - MRO,solar - NPCC,solar - RFC,solar - SERC north,solar - SERC south,solar - SPP,solar - TRE,solar - WECC north,solar - WECC south,solar - WECC west,wind - FRCC,wind - MRO,wind - NPCC,wind - RFC,wind - SERC north,wind - SERC south,wind - SPP,wind - TRE,wind - WECC north,wind - WECC south
1264,0.559909415,0.559909415,0.559909415,0.559909415,0.559909415,0.559909415,0.559909415,0.559909415,0.559909415,0.448640522,0.448640522,0.260064125,0.260064125,0.260064125,0.260064125,0.260064125,0.260064125,0.260064125,0.260064125,0.260064125,0.260064125
1265,0,0,0,0,0,0,0,0,0,0.103227023,0.103227023,0.322758156,0.322758156,0.322758156,0.322758156,0.322758156,0.322758156,0.322758156,0.322758156,0.322758156,0.322758156
1266,0,0,0,0,0,0,0,0,0,0,0,0.545670263,0.545670263,0.545670263,0.545670263,0.545670263,0.545670263,0.545670263,0.545670263,0.545670263,0.545670263
1267,0,0,0,0,0,0,0,0,0,0,0,0.585144282,0.585144282,0.585144282,0.585144282,0.585144282,0.585144282,0.585144282,0.585144282,0.585144282,0.585144282
1268,0,0,0,0,0,0,0,0,0,0,0,0.587466283,0.587466283,0.587466283,0.587466283,0.587466283,0.587466283,0.587466283,0.587466283,0.587466283,0.587466283
1269,0,0,0,0,0,0,0,0,0,0,0,0.568890274,0.568890274,0.568890274,0.568890274,0.568890274,0.568890274,0.568890274,0.568890274,0.568890274,0.568890274
1270,0,0,0,0,0,0,0,0,0,0,0,0.541026261,0.541026261,0.541026261,0.541026261,0.541026261,0.541026261,0.541026261,0.541026261,0.541026261,0.541026261
1271,0,0,0,0,0,0,0,0,0,0,0,0.527094254,0.527094254,0.527094254,0.527094254,0.527094254,0.527094254,0.527094254,0.527094254,0.527094254,0.527094254
1272,0,0,0,0,0,0,0,0,0,0,0,0.564246272,0.564246272,0.564246272,0.564246272,0.564246272,0.564246272,0.564246272,0.564246272,0.564246272,0.564246272
1273,0,0,0,0,0,0,0,0,0,0,0,0.568890274,0.568890274,0.568890274,0.568890274,0.568890274,0.568890274,0.568890274,0.568890274,0.568890274,0.568890274
1274,0,0,0,0,0,0,0,0,0,0,0,0.554958268,0.554958268,0.554958268,0.554958268,0.554958268,0.554958268,0.554958268,0.554958268,0.554958268,0.554958268
1275,0,0,0,0,0,0,0,0,0,0,0,0.613008296,0.613008296,0.613008296,0.613008296,0.613008296,0.613008296,0.613008296,0.613008296,0.613008296,0.613008296
1276,0,0,0,0,0,0,0,0,0,0,0,0.585144282,0.585144282,0.585144282,0.585144282,0.585144282,0.585144282,0.585144282,0.585144282,0.585144282,0.585144282
1277,0,0,0,0,0,0,0,0,0,0,0,0.568890274,0.568890274,0.568890274,0.568890274,0.568890274,0.568890274,0.568890274,0.568890274,0.568890274,0.568890274
1278,0.530948583,0.530948583,0.530948583,0.530948583,0.530948583,0.530948583,0.530948583,0.530948583,0.530948583,0,0,0.51780625,0.51780625,0.51780625,0.51780625,0.51780625,0.51780625,0.51780625,0.51780625,0.51780625,0.51780625
1279,2.466497508,2.466497508,2.466497508,2.466497508,2.466497508,2.466497508,2.466497508,2.466497508,2.466497508,2.576705301,2.576705301,0.369198178,0.369198178,0.369198178,0.369198178,0.369198178,0.369198178,0.369198178,0.369198178,0.369198178,0.369198178
1280,3.093982197,3.093982197,3.093982197,3.093982197,3.093982197,3.093982197,3.093982197,3.093982197,3.093982197,3.235770139,3.235770139,0.202014097,0.202014097,0.202014097,0.202014097,0.202014097,0.202014097,0.202014097,0.202014097,0.202014097,0.202014097
1281,3.446338984,3.446338984,3.446338984,3.446338984,3.446338984,3.446338984,3.446338984,3.446338984,3.446338984,3.505748507,3.505748507,0.081270039,0.081270039,0.081270039,0.081270039,0.081270039,0.081270039,0.081270039,0.081270039,0.081270039,0.081270039
1282,3.822829797,3.822829797,3.822829797,3.822829797,3.822829797,3.822829797,3.822829797,3.822829797,3.822829797,3.573243099,3.573243099,0.004644002,0.004644002,0.004644002,0.004644002,0.004644002,0.004644002,0.004644002,0.004644002,0.004644002,0.004644002
1283,3.610450364,3.610450364,3.610450364,3.610450364,3.610450364,3.610450364,3.610450364,3.610450364,3.610450364,3.565302559,3.565302559,0,0,0,0,0,0,0,0,0,0
1284,3.253266772,3.253266772,3.253266772,3.253266772,3.253266772,3.253266772,3.253266772,3.253266772,3.253266772,3.466045806,3.466045806,0,0,0,0,0,0,0,0,0,0
1285,2.620955278,2.620955278,2.620955278,2.620955278,2.620955278,2.620955278,2.620955278,2.620955278,2.620955278,3.422372835,3.422372835,0,0,0,0,0,0,0,0,0,0
1286,1.771437545,1.771437545,1.771437545,1.771437545,1.771437545,1.771437545,1.771437545,1.771437545,1.771437545,3.283413381,3.283413381,0,0,0,0,0,0,0,0,0,0
1287,0.950880644,0.950880644,0.950880644,0.950880644,0.950880644,0.950880644,0.950880644,0.950880644,0.950880644,2.989613393,2.989613393,0,0,0,0,0,0,0,0,0,0
1288,0.279954707,0.279954707,0.279954707,0.279954707,0.279954707,0.279954707,0.279954707,0.279954707,0.279954707,2.390102606,2.390102606,0.002322001,0.002322001,0.002322001,0.002322001,0.002322001,0.002322001,0.002322001,0.002322001,0.002322001,0.002322001
1289,0,0,0,0,0,0,0,0,0,0.996537798,0.996537798,0.013932007,0.013932007,0.013932007,0.013932007,0.013932007,0.013932007,0.013932007,0.013932007,0.013932007,0.013932007
1290,0,0,0,0,0,0,0,0,0,0,0,0.060372029,0.060372029,0.060372029,0.060372029,0.060372029,0.060372029,0.060372029,0.060372029,0.060372029,0.060372029
1291,0,0,0,0,0,0,0,0,0,0,0,0.092880045,0.092880045,0.092880045,0.092880045,0.092880045,0.092880045,0.092880045,0.092880045,0.092880045,0.092880045
1292,0,0,0,0,0,0,0,0,0,0,0,0.132354064,0.132354064,0.132354064,0.132354064,0.132354064,0.132354064,0.132354064,0.132354064,0.132354064,0.132354064
1293,0,0,0,0,0,0,0,0,0,0,0,0.2066581,0.2066581,0.2066581,0.2066581,0.2066581,0.2066581,0.2066581,0.2066581,0.2066581,0.2066581
1294,0,0,0,0,0,0,0,0,0,0,0,0.280962135,0.280962135,0.280962135,0.280962135,0.280962135,0.280962135,0.280962135,0.280962135,0.280962135,0.280962135
1295,0,0,0,0,0,0,0,0,0,0,0,0.55960227,0.55960227,0.55960227,0.55960227,0.55960227,0.55960227,0.55960227,0.55960227,0.55960227,0.55960227
1296,0,0,0,0,0,0,0,0,0,0,0,0.970596468,0.970596468,0.970596468,0.970596468,0.970596468,0.970596468,0.970596468,0.970596468,0.970596468,0.970596468
1297,0,0,0,0,0,0,0,0,0,0,0,1.102950532,1.102950532,1.102950532,1.102950532,1.102950532,1.102950532,1.102950532,1.102950532,1.102950532,1.102950532
1298,0,0,0,0,0,0,0,0,0,0,0,1.221372589,1.221372589,1.221372589,1.221372589,1.221372589,1.221372589,1.221372589,1.221372589,1.221372589,1.221372589
1299,0,0,0,0,0,0,0,0,0,0,0,1.469826709,1.469826709,1.469826709,1.469826709,1.469826709,1.469826709,1.469826709,1.469826709,1.469826709,1.469826709
1300,0,0,0,0,0,0,0,0,0,0,0,1.729890834,1.729890834,1.729890834,1.729890834,1.729890834,1.729890834,1.729890834,1.729890834,1.729890834,1.729890834
1301,0,0,0,0,0,0,0,0,0,0,0,1.915650924,1.915650924,1.915650924,1.915650924,1.915650924,1.915650924,1.915650924,1.915650924,1.915650924,1.915650924
1302,0,0,0,0,0,0,0,0,0,0,0,2.024784976,2.024784976,2.024784976,2.024784976,2.024784976,2.024784976,2.024784976,2.024784976,2.024784976,2.024784976
1303,0.038614442,0.038614442,0.038614442,0.038614442,0.038614442,0.038614442,0.038614442,0.038614442,0.038614442,0.619362137,0.619362137,2.138563031,2.138563031,2.138563031,2.138563031,2.138563031,2.138563031,2.138563031,2.138563031,2.138563031,2.138563031
1304,0.08205569,0.08205569,0.08205569,0.08205569,0.08205569,0.08205569,0.08205569,0.08205569,0.08205569,1.480910751,1.480910751,2.21983307,2.21983307,2.21983307,2.21983307,2.21983307,2.21983307,2.21983307,2.21983307,2.21983307,2.21983307
1305,0.115843327,0.115843327,0.115843327,0.115843327,0.115843327,0.115843327,0.115843327,0.115843327,0.115843327,3.061078255,3.061078255,2.222155072,2.222155072,2.222155072,2.222155072,2.222155072,2.222155072,2.222155072,2.222155072,2.222155072,2.222155072
1306,0.149630964,0.149630964,0.149630964,0.149630964,0.149630964,0.149630964,0.149630964,0.149630964,0.149630964,3.434283645,3.434283645,2.19893506,2.19893506,2.19893506,2.19893506,2.19893506,2.19893506,2.19893506,2.19893506,2.19893506,2.19893506
1307,0.207552628,0.207552628,0.207552628,0.207552628,0.207552628,0.207552628,0.207552628,0.207552628,0.207552628,3.410462024,3.410462024,2.087479007,2.087479007,2.087479007,2.087479007,2.087479007,2.087479007,2.087479007,2.087479007,2.087479007,2.087479007
1308,0.188245407,0.188245407,0.188245407,0.188245407,0.188245407,0.188245407,0.188245407,0.188245407,0.188245407,3.299294461,3.299294461,1.976022953,1.976022953,1.976022953,1.976022953,1.976022953,1.976022953,1.976022953,1.976022953,1.976022953,1.976022953
1309,0.139977354,0.139977354,0.139977354,0.139977354,0.139977354,0.139977354,0.139977354,0.139977354,0.139977354,3.24371068,3.24371068,1.90868492,1.90868492,1.90868492,1.90868492,1.90868492,1.90868492,1.90868492,1.90868492,1.90868492,1.90868492
1310,0.159284575,0.159284575,0.159284575,0.159284575,0.159284575,0.159284575,0.159284575,0.159284575,0.159284575,3.084899875,3.084899875,1.850634892,1.850634892,1.850634892,1.850634892,1.850634892,1.850634892,1.850634892,1.850634892,1.850634892,1.850634892
1311,0.197899017,0.197899017,0.197899017,0.197899017,0.197899017,0.197899017,0.197899017,0.197899017,0.197899017,2.771248537,2.771248537,1.871532902,1.871532902,1.871532902,1.871532902,1.871532902,1.871532902,1.871532902,1.871532902,1.871532902,1.871532902
1312,0.033787637,0.033787637,0.033787637,0.033787637,0.033787637,0.033787637,0.033787637,0.033787637,0.033787637,2.080421538,2.080421538,1.876176905,1.876176905,1.876176905,1.876176905,1.876176905,1.876176905,1.876176905,1.876176905,1.876176905,1.876176905
1313,0,0,0,0,0,0,0,0,0,0.583629706,0.583629706,1.843668889,1.843668889,1.843668889,1.843668889,1.843668889,1.843668889,1.843668889,1.843668889,1.843668889,1.843668889
1314,0,0,0,0,0,0,0,0,0,0,0,1.943514937,1.943514937,1.943514937,1.943514937,1.943514937,1.943514937,1.943514937,1.943514937,1.943514937,1.943514937
1315,0,0,0,0,0,0,0,0,0,0,0,2.066580996,2.066580996,2.066580996,2.066580996,2.066580996,2.066580996,2.066580996,2.066580996,2.066580996,2.066580996
1316,0,0,0,0,0,0,0,0,0,0,0,2.191969057,2.191969057,2.191969057,2.191969057,2.191969057,2.191969057,2.191969057,2.191969057,2.191969057,2.191969057
1317,0,0,0,0,0,0,0,0,0,0,0,2.229121075,2.229121075,2.229121075,2.229121075,2.229121075,2.229121075,2.229121075,2.229121075,2.229121075,2.229121075
1318,0,0,0,0,0,0,0,0,0,0,0,2.277883098,2.277883098,2.277883098,2.277883098,2.277883098,2.277883098,2.277883098,2.277883098,2.277883098,2.277883098
1319,0,0,0,0,0,0,0,0,0,0,0,2.294137106,2.294137106,2.294137106,2.294137106,2.294137106,2.294137106,2.294137106,2.294137106,2.294137106,2.294137106
1320,0,0,0,0,0,0,0,0,0,0,0,2.291815105,2.291815105,2.291815105,2.291815105,2.291815105,2.291815105,2.291815105,2.291815105,2.291815105,2.291815105
1321,0,0,0,0,0,0,0,0,0,0,0,2.298781108,2.298781108,2.298781108,2.298781108,2.298781108,2.298781108,2.298781108,2.298781108,2.298781108,2.298781108
1322,0,0,0,0,0,0,0,0,0,0,0,2.30110311,2.30110311,2.30110311,2.30110311,2.30110311,2.30110311,2.30110311,2.30110311,2.30110311,2.30110311
1323,0,0,0,0,0,0,0,0,0,0,0,2.30110311,2.30110311,2.30110311,2.30110311,2.30110311,2.30110311,2.30110311,2.30110311,2.30110311,2.30110311
1324,0,0,0,0,0,0,0,0,0,0,0,2.280205099,2.280205099,2.280205099,2.280205099,2.280205099,2.280205099,2.280205099,2.280205099,2.280205099,2.280205099
1325,0,0,0,0,0,0,0,0,0,0,0,2.270917095,2.270917095,2.270917095,2.270917095,2.270917095,2.270917095,2.270917095,2.270917095,2.270917095,2.270917095
1326,0.130323743,0.130323743,0.130323743,0.130323743,0.130323743,0.130323743,0.130323743,0.130323743,0.130323743,0.182632425,0.182632425,2.280205099,2.280205099,2.280205099,2.280205099,2.280205099,2.280205099,2.280205099,2.280205099,2.280205099,2.280205099
1327,0.946053839,0.946053839,0.946053839,0.946053839,0.946053839,0.946053839,0.946053839,0.946053839,0.946053839,0.758321591,0.758321591,2.289493104,2.289493104,2.289493104,2.289493104,2.289493104,2.289493104,2.289493104,2.289493104,2.289493104,2.289493104
1328,1.327371457,1.327371457,1.327371457,1.327371457,1.327371457,1.327371457,1.327371457,1.327371457,1.327371457,1.258575625,1.258575625,2.291815105,2.291815105,2.291815105,2.291815105,2.291815105,2.291815105,2.291815105,2.291815105,2.291815105,2.291815105
1329,1.4576952,1.4576952,1.4576952,1.4576952,1.4576952,1.4576952,1.4576952,1.4576952,1.4576952,1.79059182,1.79059182,2.277883098,2.277883098,2.277883098,2.277883098,2.277883098,2.277883098,2.277883098,2.277883098,2.277883098,2.277883098
1330,1.853493235,1.853493235,1.853493235,1.853493235,1.853493235,1.853493235,1.853493235,1.853493235,1.853493235,2.080421538,2.080421538,2.261629091,2.261629091,2.261629091,2.261629091,2.261629091,2.261629091,2.261629091,2.261629091,2.261629091,2.261629091
1331,2.181715995,2.181715995,2.181715995,2.181715995,2.181715995,2.181715995,2.181715995,2.181715995,2.181715995,2.298786394,2.298786394,2.24073108,2.24073108,2.24073108,2.24073108,2.24073108,2.24073108,2.24073108,2.24073108,2.24073108,2.24073108
1332,2.007951005,2.007951005,2.007951005,2.007951005,2.007951005,2.007951005,2.007951005,2.007951005,2.007951005,2.382162066,2.382162066,2.222155072,2.222155072,2.222155072,2.222155072,2.222155072,2.222155072,2.222155072,2.222155072,2.222155072,2.222155072
1333,1.390119926,1.390119926,1.390119926,1.390119926,1.390119926,1.390119926,1.390119926,1.390119926,1.390119926,2.076451267,2.076451267,2.210545066,2.210545066,2.210545066,2.210545066,2.210545066,2.210545066,2.210545066,2.210545066,2.210545066,2.210545066
1334,1.245315767,1.245315767,1.245315767,1.245315767,1.245315767,1.245315767,1.245315767,1.245315767,1.245315767,2.147916129,2.147916129,2.212867067,2.212867067,2.212867067,2.212867067,2.212867067,2.212867067,2.212867067,2.212867067,2.212867067,2.212867067
1335,0.709540379,0.709540379,0.709540379,0.709540379,0.709540379,0.709540379,0.709540379,0.709540379,0.709540379,1.675453986,1.675453986,2.222155072,2.222155072,2.222155072,2.222155072,2.222155072,2.222155072,2.222155072,2.222155072,2.222155072,2.222155072
1336,0.231686654,0.231686654,0.231686654,0.231686654,0.231686654,0.231686654,0.231686654,0.231686654,0.231686654,0.313651339,0.313651339,2.231443076,2.231443076,2.231443076,2.231443076,2.231443076,2.231443076,2.231443076,2.231443076,2.231443076,2.231443076
1337,0,0,0,0,0,0,0,0,0,0.039702701,0.039702701,2.236087078,2.236087078,2.236087078,2.236087078,2.236087078,2.236087078,2.236087078,2.236087078,2.236087078,2.236087078
1338,0,0,0,0,0,0,0,0,0,0,0,2.231443076,2.231443076,2.231443076,2.231443076,2.231443076,2.231443076,2.231443076,2.231443076,2.231443076,2.231443076
1339,0,0,0,0,0,0,0,0,0,0,0,2.224477073,2.224477073,2.224477073,2.224477073,2.224477073,2.224477073,2.224477073,2.224477073,2.224477073,2.224477073
1340,0,0,0,0,0,0,0,0,0,0,0,2.229121075,2.229121075,2.229121075,2.229121075,2.229121075,2.229121075,2.229121075,2.229121075,2.229121075,2.229121075
1341,0,0,0,0,0,0,0,0,0,0,0,2.268595094,2.268595094,2.268595094,2.268595094,2.268595094,2.268595094,2.268595094,2.268595094,2.268595094,2.268595094
1342,0,0,0,0,0,0,0,0,0,0,0,2.296459107,2.296459107,2.296459107,2.296459107,2.296459107,2.296459107,2.296459107,2.296459107,2.296459107,2.296459107
1343,0,0,0,0,0,0,0,0,0,0,0,2.30110311,2.30110311,2.30110311,2.30110311,2.30110311,2.30110311,2.30110311,2.30110311,2.30110311,2.30110311
1344,0,0,0,0,0,0,0,0,0,0,0,2.298781108,2.298781108,2.298781108,2.298781108,2.298781108,2.298781108,2.298781108,2.298781108,2.298781108,2.298781108
1345,0,0,0,0,0,0,0,0,0,0,0,2.291815105,2.291815105,2.291815105,2.291815105,2.291815105,2.291815105,2.291815105,2.291815105,2.291815105,2.291815105
1346,0,0,0,0,0,0,0,0,0,0,0,2.284849102,2.284849102,2.284849102,2.284849102,2.284849102,2.284849102,2.284849102,2.284849102,2.284849102,2.284849102
1347,0,0,0,0,0,0,0,0,0,0,0,2.273239096,2.273239096,2.273239096,2.273239096,2.273239096,2.273239096,2.273239096,2.273239096,2.273239096,2.273239096
1348,0,0,0,0,0,0,0,0,0,0,0,2.259307089,2.259307089,2.259307089,2.259307089,2.259307089,2.259307089,2.259307089,2.259307089,2.259307089,2.259307089
1349,0,0,0,0,0,0,0,0,0,0,0,2.245375083,2.245375083,2.245375083,2.245375083,2.245375083,2.245375083,2.245375083,2.245375083,2.245375083,2.245375083
1350,0.709540379,0.709540379,0.709540379,0.709540379,0.709540379,0.709540379,0.709540379,0.709540379,0.709540379,0.035732431,0.035732431,2.236087078,2.236087078,2.236087078,2.236087078,2.236087078,2.236087078,2.236087078,2.236087078,2.236087078,2.236087078
1351,3.190518303,3.190518303,3.190518303,3.190518303,3.190518303,3.190518303,3.190518303,3.190518303,3.190518303,2.286875583,2.286875583,2.217511069,2.217511069,2.217511069,2.217511069,2.217511069,2.217511069,2.217511069,2.217511069,2.217511069,2.217511069
1352,4.329644354,4.329644354,4.329644354,4.329644354,4.329644354,4.329644354,4.329644354,4.329644354,4.329644354,2.719635025,2.719635025,2.191969057,2.191969057,2.191969057,2.191969057,2.191969057,2.191969057,2.191969057,2.191969057,2.191969057,2.191969057
1353,4.34412477,4.34412477,4.34412477,4.34412477,4.34412477,4.34412477,4.34412477,4.34412477,4.34412477,3.013435013,3.013435013,2.140885032,2.140885032,2.140885032,2.140885032,2.140885032,2.140885032,2.140885032,2.140885032,2.140885032,2.140885032
1354,4.34412477,4.34412477,4.34412477,4.34412477,4.34412477,4.34412477,4.34412477,4.34412477,4.34412477,3.299294461,3.299294461,2.085157005,2.085157005,2.085157005,2.085157005,2.085157005,2.085157005,2.085157005,2.085157005,2.085157005,2.085157005
1355,4.34412477,4.34412477,4.34412477,4.34412477,4.34412477,4.34412477,4.34412477,4.34412477,4.34412477,3.295324191,3.295324191,2.045682986,2.045682986,2.045682986,2.045682986,2.045682986,2.045682986,2.045682986,2.045682986,2.045682986,2.045682986
1356,4.34412477,4.34412477,4.34412477,4.34412477,4.34412477,4.34412477,4.34412477,4.34412477,4.34412477,3.215918789,3.215918789,2.050326989,2.050326989,2.050326989,2.050326989,2.050326989,2.050326989,2.050326989,2.050326989,2.050326989,2.050326989
1357,4.291029911,4.291029911,4.291029911,4.291029911,4.291029911,4.291029911,4.291029911,4.291029911,4.291029911,2.985643123,2.985643123,2.064258995,2.064258995,2.064258995,2.064258995,2.064258995,2.064258995,2.064258995,2.064258995,2.064258995,2.064258995
1358,3.774561744,3.774561744,3.774561744,3.774561744,3.774561744,3.774561744,3.774561744,3.774561744,3.774561744,2.687872864,2.687872864,2.106055016,2.106055016,2.106055016,2.106055016,2.106055016,2.106055016,2.106055016,2.106055016,2.106055016,2.106055016
1359,1.650767412,1.650767412,1.650767412,1.650767412,1.650767412,1.650767412,1.650767412,1.650767412,1.650767412,2.092332348,2.092332348,2.15713904,2.15713904,2.15713904,2.15713904,2.15713904,2.15713904,2.15713904,2.15713904,2.15713904,2.15713904
1360,0.294435123,0.294435123,0.294435123,0.294435123,0.294435123,0.294435123,0.294435123,0.294435123,0.294435123,0.603481057,0.603481057,2.189647056,2.189647056,2.189647056,2.189647056,2.189647056,2.189647056,2.189647056,2.189647056,2.189647056,2.189647056
1361,0,0,0,0,0,0,0,0,0,0.083375672,0.083375672,2.19893506,2.19893506,2.19893506,2.19893506,2.19893506,2.19893506,2.19893506,2.19893506,2.19893506,2.19893506
1362,0,0,0,0,0,0,0,0,0,0,0,2.208223065,2.208223065,2.208223065,2.208223065,2.208223065,2.208223065,2.208223065,2.208223065,2.208223065,2.208223065
1363,0,0,0,0,0,0,0,0,0,0,0,2.217511069,2.217511069,2.217511069,2.217511069,2.217511069,2.217511069,2.217511069,2.217511069,2.217511069,2.217511069
1364,0,0,0,0,0,0,0,0,0,0,0,2.19893506,2.19893506,2.19893506,2.19893506,2.19893506,2.19893506,2.19893506,2.19893506,2.19893506,2.19893506
1365,0,0,0,0,0,0,0,0,0,0,0,2.15713904,2.15713904,2.15713904,2.15713904,2.15713904,2.15713904,2.15713904,2.15713904,2.15713904,2.15713904
1366,0,0,0,0,0,0,0,0,0,0,0,2.059614993,2.059614993,2.059614993,2.059614993,2.059614993,2.059614993,2.059614993,2.059614993,2.059614993,2.059614993
1367,0,0,0,0,0,0,0,0,0,0,0,1.950480941,1.950480941,1.950480941,1.950480941,1.950480941,1.950480941,1.950480941,1.950480941,1.950480941,1.950480941
