Coal Type,Region,Generator Type,Count Emissions from Building Powerplant,mix,efficiency,flows,value,unit,direction,type,source,data location
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US,Boiler (~99% of US coal turbines),Yes,,0.347455777,sox,0.003073692,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = WECC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US,Boiler (~99% of US coal turbines),Yes,,0.347455777,bc,8.10306E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = WECC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US,Boiler (~99% of US coal turbines),Yes,,0.347455777,oc,1.52561E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = WECC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US,Boiler (~99% of US coal turbines),Yes,,0.347455777,ch4,1.13111E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = WECC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US,Boiler (~99% of US coal turbines),Yes,,0.347455777,n2o,1.54781E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = WECC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US,Boiler (~99% of US coal turbines),Yes,,0.347455777,co2,0.983473068,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = WECC
Subbituminous,US,Boiler (~99% of US coal turbines),No,,0.347455777,voc,1.52962E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = WECC
Subbituminous,US,Boiler (~99% of US coal turbines),No,,0.347455777,co,0.000126327,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = WECC
Subbituminous,US,Boiler (~99% of US coal turbines),No,,0.347455777,nox,0.001122813,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = WECC
Subbituminous,US,Boiler (~99% of US coal turbines),No,,0.347455777,pm10,0.000264246,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = WECC
Subbituminous,US,Boiler (~99% of US coal turbines),No,,0.347455777,pm2.5,0.000188271,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = WECC
Subbituminous,US,Boiler (~99% of US coal turbines),No,,0.347455777,sox,0.003071467,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = WECC
Subbituminous,US,Boiler (~99% of US coal turbines),No,,0.347455777,bc,8.10224E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = WECC
Subbituminous,US,Boiler (~99% of US coal turbines),No,,0.347455777,oc,1.52498E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = WECC
Subbituminous,US,Boiler (~99% of US coal turbines),No,,0.347455777,ch4,1.00111E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = WECC
Subbituminous,US,Boiler (~99% of US coal turbines),No,,0.347455777,n2o,1.54781E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = WECC
Subbituminous,US,Boiler (~99% of US coal turbines),No,,0.347455777,co2,1.297170361,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = WECC
Subbituminous,US,Boiler (~99% of US coal turbines),Yes,,0.347455777,voc,1.60962E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = WECC
Subbituminous,US,Boiler (~99% of US coal turbines),Yes,,0.347455777,co,0.000131327,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = WECC
Subbituminous,US,Boiler (~99% of US coal turbines),Yes,,0.347455777,nox,0.001123586,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = WECC
Subbituminous,US,Boiler (~99% of US coal turbines),Yes,,0.347455777,pm10,0.000265246,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = WECC
Subbituminous,US,Boiler (~99% of US coal turbines),Yes,,0.347455777,pm2.5,0.00018828,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = WECC
Subbituminous,US,Boiler (~99% of US coal turbines),Yes,,0.347455777,sox,0.003073692,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = WECC
Subbituminous,US,Boiler (~99% of US coal turbines),Yes,,0.347455777,bc,8.10306E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = WECC
Subbituminous,US,Boiler (~99% of US coal turbines),Yes,,0.347455777,oc,1.52561E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = WECC
Subbituminous,US,Boiler (~99% of US coal turbines),Yes,,0.347455777,ch4,1.13111E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = WECC
Subbituminous,US,Boiler (~99% of US coal turbines),Yes,,0.347455777,n2o,1.54781E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = WECC
Subbituminous,US,Boiler (~99% of US coal turbines),Yes,,0.347455777,co2,1.297186878,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = WECC
Bituminous,US,Boiler (~99% of US coal turbines),No,,0.347455777,coal,10.36448693,MJ/kWh,input,mass,GREET,Electric tab Row 138 for Coal Boiler when Inputs tab E710 = WECC
Lignite,US,Boiler (~99% of US coal turbines),No,,0.347455777,coal,10.36448693,MJ/kWh,input,mass,GREET,Electric tab Row 138 for Coal Boiler when Inputs tab E710 = WECC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US,Boiler (~99% of US coal turbines),No,,0.347455777,coal,10.36448693,MJ/kWh,input,mass,GREET,Electric tab Row 138 for Coal Boiler when Inputs tab E710 = WECC
Subbituminous,US,Boiler (~99% of US coal turbines),No,,0.347455777,coal,10.36448693,MJ/kWh,input,mass,GREET,Electric tab Row 138 for Coal Boiler when Inputs tab E710 = WECC
Bituminous,US,Boiler (~99% of US coal turbines),Yes,,0.347455777,coal,10.36448693,MJ/kWh,input,mass,GREET,Electric tab Row 138 for Coal Boiler when Inputs tab E710 = WECC
Lignite,US,Boiler (~99% of US coal turbines),Yes,,0.347455777,coal,10.36448693,MJ/kWh,input,mass,GREET,Electric tab Row 138 for Coal Boiler when Inputs tab E710 = WECC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US,Boiler (~99% of US coal turbines),Yes,,0.347455777,coal,10.36448693,MJ/kWh,input,mass,GREET,Electric tab Row 138 for Coal Boiler when Inputs tab E710 = WECC
Subbituminous,US,Boiler (~99% of US coal turbines),Yes,,0.347455777,coal,10.36448693,MJ/kWh,input,mass,GREET,Electric tab Row 138 for Coal Boiler when Inputs tab E710 = WECC
Bituminous,US,IGCC - Integrated Gasification Combined Cycle,No,,0.388328178,voc,9.03981E-07,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = WECC
Bituminous,US,IGCC - Integrated Gasification Combined Cycle,No,,0.388328178,co,1.51756E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = WECC
Bituminous,US,IGCC - Integrated Gasification Combined Cycle,No,,0.388328178,nox,0.000230303,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = WECC
Bituminous,US,IGCC - Integrated Gasification Combined Cycle,No,,0.388328178,pm10,0.00010489,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = WECC
Bituminous,US,IGCC - Integrated Gasification Combined Cycle,No,,0.388328178,pm2.5,3.05502E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = WECC
Bituminous,US,IGCC - Integrated Gasification Combined Cycle,No,,0.388328178,sox,6.30677E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = WECC
Bituminous,US,IGCC - Integrated Gasification Combined Cycle,No,,0.388328178,bc,1.31308E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = WECC
Bituminous,US,IGCC - Integrated Gasification Combined Cycle,No,,0.388328178,oc,2.47437E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = WECC
Bituminous,US,IGCC - Integrated Gasification Combined Cycle,No,,0.388328178,ch4,9.03981E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = WECC
Bituminous,US,IGCC - Integrated Gasification Combined Cycle,No,,0.388328178,n2o,1.35995E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = WECC
Bituminous,US,IGCC - Integrated Gasification Combined Cycle,No,,0.388328178,co2,0.724423254,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = WECC
Bituminous,US,IGCC - Integrated Gasification Combined Cycle,Yes,,0.388328178,voc,1.71398E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = WECC
Bituminous,US,IGCC - Integrated Gasification Combined Cycle,Yes,,0.388328178,co,2.06756E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = WECC
Bituminous,US,IGCC - Integrated Gasification Combined Cycle,Yes,,0.388328178,nox,0.000231246,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = WECC
Bituminous,US,IGCC - Integrated Gasification Combined Cycle,Yes,,0.388328178,pm10,0.00010537,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = WECC
Bituminous,US,IGCC - Integrated Gasification Combined Cycle,Yes,,0.388328178,pm2.5,3.07711E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = WECC
Bituminous,US,IGCC - Integrated Gasification Combined Cycle,Yes,,0.388328178,sox,9.13557E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = WECC
Bituminous,US,IGCC - Integrated Gasification Combined Cycle,Yes,,0.388328178,bc,1.31692E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = WECC
Bituminous,US,IGCC - Integrated Gasification Combined Cycle,Yes,,0.388328178,oc,2.48302E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = WECC
Bituminous,US,IGCC - Integrated Gasification Combined Cycle,Yes,,0.388328178,ch4,1.03398E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = WECC
Bituminous,US,IGCC - Integrated Gasification Combined Cycle,Yes,,0.388328178,n2o,1.35995E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = WECC
Bituminous,US,IGCC - Integrated Gasification Combined Cycle,Yes,,0.388328178,co2,0.724527275,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = WECC
Lignite,US,IGCC - Integrated Gasification Combined Cycle,No,,0.388328178,voc,9.03981E-07,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = WECC
Lignite,US,IGCC - Integrated Gasification Combined Cycle,No,,0.388328178,co,1.51756E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = WECC
Lignite,US,IGCC - Integrated Gasification Combined Cycle,No,,0.388328178,nox,0.000230303,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = WECC
Lignite,US,IGCC - Integrated Gasification Combined Cycle,No,,0.388328178,pm10,0.00010489,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = WECC
Lignite,US,IGCC - Integrated Gasification Combined Cycle,No,,0.388328178,pm2.5,3.05502E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = WECC
Lignite,US,IGCC - Integrated Gasification Combined Cycle,No,,0.388328178,sox,6.30677E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = WECC
Lignite,US,IGCC - Integrated Gasification Combined Cycle,No,,0.388328178,bc,1.31308E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = WECC
Lignite,US,IGCC - Integrated Gasification Combined Cycle,No,,0.388328178,oc,2.47437E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = WECC
Lignite,US,IGCC - Integrated Gasification Combined Cycle,No,,0.388328178,ch4,9.03981E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = WECC
Lignite,US,IGCC - Integrated Gasification Combined Cycle,No,,0.388328178,n2o,1.35995E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = WECC
Lignite,US,IGCC - Integrated Gasification Combined Cycle,No,,0.388328178,co2,1.889155214,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = WECC
Lignite,US,IGCC - Integrated Gasification Combined Cycle,Yes,,0.388328178,voc,1.71398E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = WECC
Lignite,US,IGCC - Integrated Gasification Combined Cycle,Yes,,0.388328178,co,2.06756E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = WECC
Lignite,US,IGCC - Integrated Gasification Combined Cycle,Yes,,0.388328178,nox,0.00023123,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = WECC
Lignite,US,IGCC - Integrated Gasification Combined Cycle,Yes,,0.388328178,pm10,0.00010537,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = WECC
Lignite,US,IGCC - Integrated Gasification Combined Cycle,Yes,,0.388328178,pm2.5,3.07803E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = WECC
Lignite,US,IGCC - Integrated Gasification Combined Cycle,Yes,,0.388328178,sox,9.13557E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = WECC
Lignite,US,IGCC - Integrated Gasification Combined Cycle,Yes,,0.388328178,bc,1.31692E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = WECC
Lignite,US,IGCC - Integrated Gasification Combined Cycle,Yes,,0.388328178,oc,2.48302E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = WECC
Lignite,US,IGCC - Integrated Gasification Combined Cycle,Yes,,0.388328178,ch4,1.03398E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = WECC
Lignite,US,IGCC - Integrated Gasification Combined Cycle,Yes,,0.388328178,n2o,1.35995E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = WECC
Lignite,US,IGCC - Integrated Gasification Combined Cycle,Yes,,0.388328178,co2,1.890498285,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = WECC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US,IGCC - Integrated Gasification Combined Cycle,No,,0.388328178,voc,9.03981E-07,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = WECC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US,IGCC - Integrated Gasification Combined Cycle,No,,0.388328178,co,1.51756E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = WECC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US,IGCC - Integrated Gasification Combined Cycle,No,,0.388328178,nox,0.000230303,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = WECC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US,IGCC - Integrated Gasification Combined Cycle,No,,0.388328178,pm10,0.00010489,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = WECC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US,IGCC - Integrated Gasification Combined Cycle,No,,0.388328178,pm2.5,3.05502E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = WECC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US,IGCC - Integrated Gasification Combined Cycle,No,,0.388328178,sox,6.30677E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = WECC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US,IGCC - Integrated Gasification Combined Cycle,No,,0.388328178,bc,1.31308E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = WECC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US,IGCC - Integrated Gasification Combined Cycle,No,,0.388328178,oc,2.47437E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = WECC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US,IGCC - Integrated Gasification Combined Cycle,No,,0.388328178,ch4,9.03981E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = WECC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US,IGCC - Integrated Gasification Combined Cycle,No,,0.388328178,n2o,1.35995E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = WECC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US,IGCC - Integrated Gasification Combined Cycle,No,,0.388328178,co2,0.87921936,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = WECC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US,IGCC - Integrated Gasification Combined Cycle,Yes,,0.388328178,voc,1.71398E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = WECC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US,IGCC - Integrated Gasification Combined Cycle,Yes,,0.388328178,co,2.06756E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = WECC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US,IGCC - Integrated Gasification Combined Cycle,Yes,,0.388328178,nox,0.000231154,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = WECC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US,IGCC - Integrated Gasification Combined Cycle,Yes,,0.388328178,pm10,0.00010537,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = WECC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US,IGCC - Integrated Gasification Combined Cycle,Yes,,0.388328178,pm2.5,3.07711E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = WECC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US,IGCC - Integrated Gasification Combined Cycle,Yes,,0.388328178,sox,9.13557E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = WECC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US,IGCC - Integrated Gasification Combined Cycle,Yes,,0.388328178,bc,1.31692E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = WECC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US,IGCC - Integrated Gasification Combined Cycle,Yes,,0.388328178,oc,2.48302E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = WECC
