Seqno,state,plant_name,orispl,unit,prime_mover,fuel,online_year,egrid_year,gen,number_of_boiler,genstatus,gen_prime_mover,gen_fuel,capacity_mw,match_score,plant_id
4265,CA,Solar Photovoltaic Project 
4266,CA,Solar Photovoltaic Project 
4267,CA,Solar Photovoltaic Project 
4268,CA,Solar Photovoltaic Project 
4269,CA,Solar Photovoltaic Project 
4270,CA,Solar Photovoltaic Project 
4271,CA,Solar Photovoltaic Project 
4272,CA,Solar Photovoltaic Project 
4273,CA,Solar Photovoltaic Project 
4274,CA,Solar Photovoltaic Project 
4275,CA,Solar Photovoltaic Project 
4276,CA,Solar Photovoltaic Project 
4277,CA,Solar Photovoltaic Project 
4278,CA,Solar Photovoltaic Project 
4279,CA,Solar Photovoltaic Project 
4280,CA,Solar Photovoltaic Project 
4281,CA,Solar Photovoltaic Project 
4282,CA,Solar Photovoltaic Project 
4283,CA,Solar Photovoltaic Project 
4284,CA,Solar Photovoltaic Project 
4285,CA,Solar Photovoltaic Project 
4286,CA,Solar Photovoltaic Project 
4287,CA,Solar Photovoltaic Project 
4288,CA,Solar Photovoltaic Project 
4289,CA,Solar Photovoltaic Project 
4290,CA,Solar Photovoltaic Project 
4291,CA,Solar Photovoltaic Project 
4292,CA,Solar Photovoltaic Project 
4293,CA,Solar Photovoltaic Project 
4294,CA,Solar Photovoltaic Project 
4295,CA,Solar Photovoltaic Project 
4296,CA,Solar Photovoltaic Project 
4297,CA,Solar Photovoltaic Project 
4298,CA,Solar Photovoltaic Project 
,FL,,7846,2,CT,NG,,,2,,,CT,NG,,0.75,2476
4299,CA,Solar Photovoltaic Project 
4300,CA,Solar Photovoltaic Project 
4301,CA,Solar Photovoltaic Project 
4302,CA,Solar Photovoltaic Project 
4303,CA,Solar Photovoltaic Project 
4304,CA,Solar Photovoltaic Project 
4305,CA,Solar Photovoltaic Project 
4306,CA,Solar Photovoltaic Project 
4307,CA,Solar Photovoltaic Project 
4308,CA,Solar Photovoltaic Project 
4309,CA,Solar Photovoltaic Project 
4310,CA,Solar Photovoltaic Project 
4311,CA,Solar Photovoltaic Project 
4312,CA,Solar Photovoltaic Project 
4313,CA,Solar Photovoltaic Project 
4314,CA,Solar Photovoltaic Project 
4315,CA,Solar Photovoltaic Project 
4316,CA,Solar Photovoltaic Project 
4317,CA,Solar Photovoltaic Project 
4318,CA,Solar Photovoltaic Project 
4319,CA,Solar Photovoltaic Project 
4320,CA,Solar Photovoltaic Project 
4321,CA,Solar Photovoltaic Project 
4322,CA,Solar Photovoltaic Project 
4323,CA,Solar Photovoltaic Project 
4324,CA,Solar Photovoltaic Project 
4325,CA,Solar Photovoltaic Project 
4326,CA,Solar Photovoltaic Project 
4327,CA,Solar Photovoltaic Project 
4328,CA,Solar Photovoltaic Project 
4329,CA,Solar Photovoltaic Project 
4330,CA,Solar Photovoltaic Project 
4331,CA,Solar Photovoltaic Project 
4332,CA,Solar Photovoltaic Project 
4333,CA,Solar Photovoltaic Project 
4334,CA,Solar Photovoltaic Project 
4335,CA,Solar Photovoltaic Project 
4336,CA,Solar Photovoltaic Project 
4337,CA,Solar Photovoltaic Project 
4338,CA,Solar Photovoltaic Project 
4339,CA,Solar Photovoltaic Project 
4340,CA,Solar Photovoltaic Project 
4341,CA,Solar Photovoltaic Project 
4342,CA,Solar Photovoltaic Project 
4343,CA,Solar Photovoltaic Project 
4344,CA,Solar Photovoltaic Project 
4345,CA,Solar Photovoltaic Project 
4346,CA,Solar Photovoltaic Project 
4347,CA,Solar Photovoltaic Project 
4348,CA,Solar Photovoltaic Project 
4349,CA,Solar Photovoltaic Project 
4350,CA,Solar Photovoltaic Project 
4351,CA,Solar Photovoltaic Project 
4352,CA,Solar Photovoltaic Project 
4353,CA,Solar Photovoltaic Project 
4354,CA,Solar Photovoltaic Project 
4355,CA,Solar Photovoltaic Project 
4356,CA,Solar Star 1,58388,AVS1,PV,SUN,,2018,AVS1,0,OP,PV,SUN,39,1,1792
4357,CA,Solar Star 1,58388,SS11,PV,SUN,,2018,SS11,0,OP,PV,SUN,54,1,1792
4358,CA,Solar Star 1,58388,SS12,PV,SUN,,2018,SS12,0,OP,PV,SUN,54,1,1792
4359,CA,Solar Star 1,58388,SS13,PV,SUN,,2018,SS13,0,OP,PV,SUN,58.5,1,1792
4360,CA,Solar Star 1,58388,SS14,PV,SUN,,2018,SS14,0,OP,PV,SUN,33,1,1792
4361,CA,Solar Star 1,58388,SS15,PV,SUN,,2018,SS15,0,OP,PV,SUN,15,1,1792
4362,CA,Solar Star 1,58388,SS16,PV,SUN,,2018,SS16,0,OP,PV,SUN,64.5,1,1792
4363,CA,Solar Star 2,58389,AVS2,PV,SUN,,2018,AVS2,0,OP,PV,SUN,19.5,1,1793
4364,CA,Solar Star 2,58389,SS21,PV,SUN,,2018,SS21,0,OP,PV,SUN,60,1,1793
4365,CA,Solar Star 2,58389,SS22,PV,SUN,,2018,SS22,0,OP,PV,SUN,55.5,1,1793
4366,CA,Solar Star 2,58389,SS23,PV,SUN,,2018,SS23,0,OP,PV,SUN,48,1,1793
4367,CA,Solar Star 2,58389,SS24,PV,SUN,,2018,SS24,0,OP,PV,SUN,43.5,1,1793
4368,CA,Solar Star 2,58389,SS25,PV,SUN,,2018,SS25,0,OP,PV,SUN,52.5,1,1793
4369,CA,Solar Star California II LLC,57933,1,PV,SUN,,2018,1,0,OP,PV,SUN,2,1,1794
4370,CA,"Solar Star California, XLI, LLC",60591,RS1,PV,SUN,,2018,RS1,0,OP,PV,SUN,54,1,1795
4371,CA,"Solar Star California, XLIV, LLC",60869,PB1,PV,SUN,,2018,PB1,0,OP,PV,SUN,9.5,1,1796
4372,CA,"Solar Star Palo Alto I, LLC",62732,SSPAI,PV,SUN,,2018,SSPAI,0,T,PV,SUN,1.3,1,1797
4373,CA,Solverde 1,60185,SOLV1,PV,SUN,,2018,SOLV1,0,OP,PV,SUN,85,1,1798
4374,CA,Sonoma California Geothermal,510,1,ST,GEO,,2018,1,0,OP,ST,GEO,78,1,1799
4375,CA,Sonoma Central Landfill Phase I,55752,P-11,IC,LFG,,2018,P-11,0,OP,IC,LFG,0.8,1,1800
4376,CA,Sonoma Central Landfill Phase I,55752,P-12,IC,LFG,,2018,P-12,0,OP,IC,LFG,0.8,1,1800
4377,CA,Sonoma Central Landfill Phase I,55752,P-13,IC,LFG,,2018,P-13,0,OP,IC,LFG,0.8,1,1800
4378,CA,Sonoma Central Landfill Phase I,55752,P-14,IC,LFG,,2018,P-14,0,OP,IC,LFG,0.8,1,1800
4379,CA,Sonoma Central Landfill Phase II,55753,P-21,IC,LFG,,2018,P-21,0,OP,IC,LFG,0.8,1,1801
4380,CA,Sonoma Central Landfill Phase II,55753,P-22,IC,LFG,,2018,P-22,0,OP,IC,LFG,0.8,1,1801
,AZ,,8068,5A,CT,NG,,,ST5A,,,CT,NG,,0.8,434
4381,CA,Sonoma Central Landfill Phase II,55753,P-23,IC,LFG,,2018,P-23,0,OP,IC,LFG,0.8,1,1801
4382,CA,Sonoma Central Landfill Phase II,55753,P-24,IC,LFG,,2018,P-24,0,OP,IC,LFG,0.8,1,1801
4383,CA,Sonoma Central Landfill Phase III,55880,P-31,IC,LFG,,2018,P-31,0,OP,IC,LFG,0.8,1,1802
4384,CA,Sonoma Central Landfill Phase III,55880,P-32,IC,LFG,,2018,P-32,0,OP,IC,LFG,0.8,1,1802
4385,CA,Sonoma County Fuel Cell,57793,FC-1,FC,NG,,2018,FC-1,0,OP,FC,NG,1.4,1,1803
4386,CA,Sonora 1,58578,SON1,PV,SUN,,2018,SON1,0,OP,PV,SUN,1.5,1,1804
4387,CA,South,280,1,HY,WAT,,2018,1,0,OP,HY,WAT,6.7,1,1805
4388,CA,South Bay Fuel Cell Plant,57770,SBFC,FC,OBG,,2018,SBFC,0,OP,FC,OBG,1.5,1,1806
4389,CA,South Belridge Cogeneration Facility,50752,GEN1,GT,NG,,2018,GEN1,0,OP,GT,NG,31.4,1,1807
4390,CA,South Belridge Cogeneration Facility,50752,GEN2,GT,NG,,2018,GEN2,0,OP,GT,NG,31.4,1,1807
4391,CA,South Belridge Cogeneration Facility,50752,GEN3,GT,NG,,2018,GEN3,0,OP,GT,NG,31.4,1,1807
4392,CA,Southeast Kern River Cogen,50751,GTG1,GT,NG,,2018,GTG1,0,OP,GT,NG,24,1,1808
4393,CA,Southeast Kern River Cogen,50751,GTG2,GT,NG,,2018,GTG2,0,OS,GT,NG,3.4,1,1808
4394,CA,Southeast Kern River Cogen,50751,GTG3,GT,NG,,2018,GTG3,0,OS,GT,NG,3.4,1,1808
4398,CA,Southern Owens Valley Solar Ranch,57304,1,PV,SUN,,2018,1,0,IP,PV,SUN,200,1,1810
4399,CA,Spadra Landfill Gas to Energy,10471,GEN1,ST,LFG,,2018,GEN1,1,RE,ST,LFG,10.6,1,1811
4400,CA,Spaulding 1,281,1,HY,WAT,,2018,1,0,OP,HY,WAT,7,1,1812
4401,CA,Spaulding 2,282,1,HY,WAT,,2018,1,0,OP,HY,WAT,3.7,1,1813
4402,CA,Spaulding 3,283,1,HY,WAT,,2018,1,0,OP,HY,WAT,6.6,1,1814
4403,CA,SPI Anderson 2,59658,BLR1,ST,WDS,,2018,GEN1,1,OP,ST,WDS,30.2,0.571428571,1815
4404,CA,Spicer Meadow Project,54554,GEN1,HY,WAT,,2018,GEN1,0,OP,HY,WAT,2.7,1,1816
4405,CA,Spicer Meadow Project,54554,GEN2,HY,WAT,,2018,GEN2,0,OP,HY,WAT,2.7,1,1816
4406,CA,Spicer Meadow Project,54554,GEN3,HY,WAT,,2018,GEN3,0,OP,HY,WAT,0.5,1,1816
4407,CA,Spreckels Sugar Company,57916,1,ST,NG,,2018,1,0,OP,ST,NG,8.9,1,1817
4408,CA,Spring Creek,450,1,HY,WAT,,2018,1,0,OP,HY,WAT,90,1,1818
4409,CA,Spring Creek,450,2,HY,WAT,,2018,2,0,OP,HY,WAT,90,1,1818
4410,CA,Spring Gap,284,1,HY,WAT,,2018,1,0,OP,HY,WAT,6,1,1819
4411,CA,Springbok 3 Solar Farm,60491,SB3SF,PV,SUN,,2018,SB3SF,0,T,PV,SUN,90,1,1820
4412,CA,Springbok Solar Farm 1,59532,SB1,PV,SUN,,2018,SB1,0,OP,PV,SUN,105,1,1821
4413,CA,Springbok Solar Farm 2,59840,SB2,PV,SUN,,2018,SB2,0,OP,PV,SUN,155,1,1822
4414,CA,Springs Generating Station,56144,1,GT,NG,,2018,1,0,OP,GT,NG,10,1,1823
4415,CA,Springs Generating Station,56144,2,GT,NG,,2018,2,0,OP,GT,NG,10,1,1823
4416,CA,Springs Generating Station,56144,3,GT,NG,,2018,3,0,OP,GT,NG,10,1,1823
4417,CA,Springs Generating Station,56144,4,GT,NG,,2018,4,0,OP,GT,NG,10,1,1823
4418,CA,Springville Hydroelectric,56125,4152,HY,WAT,,2018,4152,0,OP,HY,WAT,1,1,1824
4419,CA,SPVP 
4420,CA,SPVP 
4421,CA,SPVP 
4422,CA,SPVP 
4423,CA,SPVP 
4424,CA,SPVP 
4425,CA,SPVP 
4426,CA,SPVP 
4427,CA,SPVP 
4428,CA,SPVP 
4429,CA,SPVP 
4430,CA,SPVP 
4431,CA,SPVP 
4432,CA,SPVP 
4433,CA,SPVP 
4434,CA,SPVP 
4435,CA,SPVP 
4436,CA,SPVP 
4437,CA,SPVP 
4438,CA,SPVP 
4439,CA,SPVP 
4440,CA,SRI International Cogen Project,50537,GEN1,GT,NG,,2018,GEN1,0,OP,GT,NG,6,1,1827
4441,CA,Stage Gulch Solar,61791,5001,PV,SUN,,2018,5001,0,OP,PV,SUN,1,1,1828
4442,CA,Stampede,7066,1,HY,WAT,,2018,1,0,OP,HY,WAT,3,1,1829
4443,CA,Stampede,7066,2,HY,WAT,,2018,2,0,OP,HY,WAT,0.6,1,1829
4444,CA,Stanford Campus Solar,62020,STANF,PV,SUN,,2018,STANF,0,OP,PV,SUN,3.4,1,1830
4445,CA,Stanislaus,285,HC1,HY,WAT,,2018,HC1,0,OP,HY,WAT,81.9,1,1831
4446,CA,Stanton Energy Reliability Center,60698,GT1,GT,NG,,2018,GT1,0,P,GT,NG,60.5,1,1832
4447,CA,Stanton Energy Reliability Center,60698,GT2,GT,NG,,2018,GT2,0,P,GT,NG,60.5,1,1832
4448,CA,"Staples La Mirada, CA",57683,1,PV,SUN,,2018,1,0,OP,PV,SUN,1.1,1,1833
4449,CA,Starbucks - Evolution Fresh,59804,SBK00,FC,NG,,2018,SBK00,0,OP,FC,NG,1.1,1,1834
4450,CA,Stateline Solar,58646,STL,PV,SUN,,2018,STL,0,OP,PV,SUN,75.9,1,1835
4451,CA,Stateline Solar,58646,STL2,PV,SUN,,2018,STL2,0,OP,PV,SUN,34.1,1,1835
4452,CA,Stateline Solar,58646,STL3,PV,SUN,,2018,STL3,0,OP,PV,SUN,37.9,1,1835
4453,CA,Stateline Solar,58646,STL4,PV,SUN,,2018,STL4,0,OP,PV,SUN,37.9,1,1835
4454,CA,Stateline Solar,58646,STL5,PV,SUN,,2018,STL5,0,OP,PV,SUN,37.9,1,1835
4455,CA,Stateline Solar,58646,STL6,PV,SUN,,2018,STL6,0,OP,PV,SUN,37.9,1,1835
4456,CA,Stateline Solar,58646,STL7,PV,SUN,,2018,STL7,0,OP,PV,SUN,37.9,1,1835
4457,CA,Stenner Creek Solar,61607,CPOLY,PV,SUN,,2018,CPOLY,0,OP,PV,SUN,4.5,1,1836
4458,CA,Stony Gorge,7151,1,HY,WAT,,2018,1,0,OP,HY,WAT,2.5,1,1837
4459,CA,Stony Gorge,7151,2,HY,WAT,,2018,2,0,OP,HY,WAT,2.5,1,1837
4460,CA,Strata Roof 1,60219,UNIT1,PV,SUN,,2018,UNIT1,0,OP,PV,SUN,1,1,1838
4461,CA,Strauss Wind Farm,62113,ST-CA,WT,WND,,2018,ST-CA,0,P,WT,WND,98.8,1,1839
4462,CA,Stroud Solar Station,57497,1,PV,SUN,,2018,1,0,OP,PV,SUN,20,1,1840
4463,CA,Summer North Solar,58757,UE2,PV,SUN,,2018,UE2,0,OP,PV,SUN,1.5,1,1841
4464,CA,Summer North Solar,58757,UF2,PV,SUN,,2018,UF2,0,OP,PV,SUN,2,1,1841
4465,CA,Summer North Solar,58757,UG2,PV,SUN,,2018,UG2,0,OP,PV,SUN,1.5,1,1841
4466,CA,Summer North Solar,58757,UH2,PV,SUN,,2018,UH2,0,OP,PV,SUN,1.5,1,1841
4467,CA,Summer Solar A2,58753,SSA2,PV,SUN,,2018,SSA2,0,OP,PV,SUN,1.5,1,1842
4468,CA,Summer Solar B2,58754,SSB2,PV,SUN,,2018,SSB2,0,OP,PV,SUN,1.5,1,1843
4469,CA,Summer Solar C2,58755,SSC2,PV,SUN,,2018,SSC2,0,OP,PV,SUN,1.5,1,1844
4470,CA,Summer Solar D2,58756,SSD2,PV,SUN,,2018,SSD2,0,OP,PV,SUN,1,1,1845
4471,CA,Summer Solar LLC,60280,SUMSL,PV,SUN,,2018,SUMSL,0,OP,PV,SUN,20,1,1846
4472,CA,Sun City Project LLC,57360,1,PV,SUN,,2018,1,0,OP,PV,SUN,20,1,1847
4473,CA,Sun Harvest Solar NDP1,59687,NDP1,PV,SUN,,2018,NDP1,0,OP,PV,SUN,1.5,1,1848
4474,CA,SunAnza,60791,ANZA1,PV,SUN,,2018,ANZA1,0,OP,PV,SUN,2,1,1849
4475,CA,SunE- E Philadelphia Ontario,59916,12307,PV,SUN,,2018,12307,0,OP,PV,SUN,1,1,1850
4476,CA,SunE Rochester,60032,RCHTR,PV,SUN,,2018,RCHTR,0,OP,PV,SUN,1,1,1851
4477,CA,SunEdison Anheuser Busch Fairfield,57010,1,PV,SUN,,2018,1,0,OP,PV,SUN,1,1,1852
4478,CA,SunEdison Ironwood State Prison,57007,1,PV,SUN,,2018,1,0,OP,PV,SUN,1,1,1853
4479,CA,SunEdison Procter & Gamble Oxnard,57008,1,PV,SUN,,2018,1,0,OP,PV,SUN,1,1,1854
4480,CA,SunEdison Walgreens Moreno Valley,57004,1,PV,SUN,,2018,1,0,OP,PV,SUN,1,1,1855
4481,CA,SunEdison Walmart Apple Valley DC,57012,1,PV,SUN,,2018,1,0,OP,PV,SUN,1,1,1856
4482,CA,Sunnyvale City of WPCP,57557,S-14,IC,LFG,,2018,S-14,0,OP,IC,LFG,0.8,1,1857
4483,CA,Sunnyvale City of WPCP,57557,S-15,IC,LFG,,2018,S-15,0,OP,IC,LFG,0.8,1,1857
4484,CA,Sunray 2,10437,GEN1,ST,SUN,,2018,GEN1,1,RE,ST,SUN,13.8,1,1858
4485,CA,Sunray 2,10437,SUN2,PV,SUN,,2018,SUN2,0,OP,PV,SUN,20,1,1858
4486,CA,Sunray 3,10438,GEN1,ST,SUN,,2018,GEN1,1,RE,ST,SUN,30,1,1859
4487,CA,Sunray 3,10438,SUN3,PV,SUN,,2018,SUN3,0,OP,PV,SUN,13.8,1,1859
4490,CA,SunSelect1,61754,1,IC,NG,,2018,1,0,OP,IC,NG,3.3,1,1861
4491,CA,SunSelect1,61754,2,IC,NG,,2018,2,0,OP,IC,NG,3.3,1,1861
4492,CA,Sunset Reservoir North Basin,57559,1,PV,SUN,,2018,1,0,OP,PV,SUN,4.5,1,1862
4493,CA,Sunshine Gas Producers,58429,1,GT,LFG,,2018,1,0,OP,GT,LFG,4.6,1,1863
4494,CA,Sunshine Gas Producers,58429,2,GT,LFG,,2018,2,0,OP,GT,LFG,4.6,1,1863
4495,CA,Sunshine Gas Producers,58429,3,GT,LFG,,2018,3,0,OP,GT,LFG,4.6,1,1863
4496,CA,Sunshine Gas Producers,58429,4,GT,LFG,,2018,4,0,OP,GT,LFG,4.6,1,1863
4497,CA,Sunshine Gas Producers,58429,5,GT,LFG,,2018,5,0,OP,GT,LFG,4.6,1,1863
4498,CA,Swanmill Windfarm I,54650,EXI2,WT,WND,,2018,EXI2,0,OP,WT,WND,9.1,1,1864
4499,CA,Swanmill Windfarm I,54650,EXIS,WT,WND,,2018,EXIS,0,OP,WT,WND,9.6,1,1864
4500,CA,Sycamore Cogeneration,50134,GTAG,GT,NG,,2018,GTAG,0,OP,GT,NG,75,1,1865
4501,CA,Sycamore Cogeneration,50134,GTBG,GT,NG,,2018,GTBG,0,OP,GT,NG,75,1,1865
4502,CA,Sycamore Cogeneration,50134,GTCG,GT,NG,,2018,GTCG,0,OP,GT,NG,75,1,1865
4503,CA,Sycamore Cogeneration,50134,GTDG,GT,NG,,2018,GTDG,0,OP,GT,NG,75,1,1865
4504,CA,Sycamore Energy 1,10387,1,GT,LFG,,2018,1,0,RE,GT,LFG,0.9,1,1866
4505,CA,Sycamore Energy 1,10387,1A,GT,LFG,,2018,1A,0,OP,GT,LFG,1.2,1,1866
4506,CA,Sycamore Energy 1,10387,2,GT,LFG,,2018,2,0,RE,GT,LFG,0.9,1,1866
4507,CA,Sycamore Energy 1,10387,2A,GT,LFG,,2018,2A,0,OP,GT,LFG,1.2,1,1866
4508,CA,Sycamore Energy 1,10387,3,GT,LFG,,2018,3,0,OP,GT,LFG,3,1,1866
4509,CA,"TA-Acacia, LLC",59443,WAS1,PV,SUN,,2018,WAS1,0,OP,PV,SUN,20,1,1867
4510,CA,Taft 26C Cogen,52085,TG1,GT,NG,,2018,TG1,0,OP,GT,NG,3.1,1,1868
4511,CA,Taft 26C Cogen,52085,TG2,GT,NG,,2018,TG2,0,OP,GT,NG,3.1,1,1868
4512,CA,Taft 26C Cogen,52085,TG3,GT,NG,,2018,TG3,0,OP,GT,NG,3.1,1,1868
4513,CA,Taft 26C Cogen,52085,TG4,GT,NG,,2018,TG4,0,OP,GT,NG,3.1,1,1868
4514,CA,TA-High Desert LLC,58149,TAHD,PV,SUN,,2018,TAHD,0,OP,PV,SUN,20,1,1869
4515,CA,Tahquitz High School,58232,TAHQ,PV,SUN,,2018,TAHQ,0,OP,PV,SUN,1,1,1870
4516,CA,Tajiguas Plant,55603,UNT1,IC,LFG,,2018,UNT1,0,OP,IC,LFG,3,1,1871
,AZ,,8068,5B,CT,NG,,,ST5B,,,CT,NG,,0.8,434
4517,CA,Target Shafter,61824,RPU2,PV,SUN,,2018,RPU2,0,OP,PV,SUN,3,1,1872
4518,CA,Target Woodland Solar Project,62246,TWSP,PV,SUN,,2018,TWSP,0,OP,PV,SUN,2.3,1,1873
4519,CA,Taylor Farms,59330,TAY1,WT,WND,,2018,TAY1,0,OP,WT,WND,1,1,1874
4520,CA,Taylor Farms Salinas,58303,TLR,FC,NG,,2018,TLR,0,OP,FC,NG,1.1,1,1875
4521,CA,Tehachapi Energy Storage Project,59661,TSP1,BA,MWH,,2018,TSP1,0,OP,BA,MWH,8,1,1876
4522,CA,Tehachapi Spindle,58291,TS1,FW,MWH,,2018,TS1,0,CN,FW,MWH,20,1,1877
4523,CA,Tehachapi Wind Resource I,10191,EXIS,WT,WND,,2018,EXIS,0,OP,WT,WND,8.7,1,1878
4524,CA,Tehachapi Wind Resource I,10191,PLAN,WT,WND,,2018,PLAN,0,IP,WT,WND,0.6,1,1878
4525,CA,Tehachapi Wind Resource II,54909,EXI2,WT,WND,,2018,EXI2,0,OP,WT,WND,8.3,1,1879
4526,CA,Tehachapi Wind Resource II,54909,EXIS,WT,WND,,2018,EXIS,0,OP,WT,WND,13.6,1,1879
4527,CA,Tehachapi Wind Resource II,54909,PLAN,WT,WND,,2018,PLAN,0,P,WT,WND,15.5,1,1879
4528,CA,Teichert Materials-Teichert Vernalis,57594,WTG1,WT,WND,,2018,WTG1,0,OP,WT,WND,1,1,1880
4529,CA,Telephone Flat,55846,1,ST,GEO,,2018,1,0,IP,ST,GEO,49.9,1,1881
4530,CA,Temescal,479,1,HY,WAT,,2018,1,0,OP,HY,WAT,2.9,1,1882
4531,CA,"Temescal Canyon RV, LLC",57656,1,PV,SUN,,2018,1,0,OP,PV,SUN,1.5,1,1883
4532,CA,Tequesquite Landfill Solar PV Project,60035,RPU1,PV,SUN,,2018,RPU1,0,OP,PV,SUN,7.3,1,1884
4533,CA,Terminus Hydroelectric Project,54343,GEN1,HY,WAT,,2018,GEN1,0,OP,HY,WAT,20.1,1,1885
4534,CA,Terra Francesco,59541,3,PV,SUN,,2018,3,0,OP,PV,SUN,1.5,1,1886
4535,CA,Terra-Gen 251 Wind LLC,52161,WGNS,WT,WND,,2018,WGNS,0,OP,WT,WND,18.4,1,1887
4536,CA,Terra-Gen VG Wind LLC,56570,WGNS,WT,WND,,2018,WGNS,0,OP,WT,WND,7.4,1,1888
4543,CA,Tesoro Wilmington Calciner,10601,GEN1,ST,WH,,2018,GEN1,0,OP,ST,WH,34,1,1890
4544,CA,Thermal Energy Development Part LP,10502,2,ST,WDS,,2018,GEN1,1,RE,ST,WDS,23,0.5,1891
4545,CA,Thermalito,438,1,HY,WAT,,2018,1,0,OS,HY,WAT,32.6,1,1892
4546,CA,Thermalito,438,2,PS,WAT,,2018,2,0,OS,PS,WAT,27.5,1,1892
4547,CA,Thermalito,438,3,PS,WAT,,2018,3,0,OS,PS,WAT,27.5,1,1892
4548,CA,Thermalito,438,4,PS,WAT,,2018,4,0,OS,PS,WAT,27.5,1,1892
4549,CA,Thermalito Diverson Dam,7129,TD1,HY,WAT,,2018,TD1,0,OP,HY,WAT,3.4,1,1893
4550,CA,Thomas M Knott Cogen Facility,58190,CG,GT,NG,,2018,CG,0,OS,GT,NG,1.4,1,1894
4551,CA,Three Forks Water Power Project,54308,1,HY,WAT,,2018,1,0,OP,HY,WAT,1.3,1,1895
4552,CA,THUMS,56051,GEN1,GT,NG,,2018,GEN1,0,OP,GT,NG,57.4,1,1896
4553,CA,Tierra Bonita Solar,57923,1,PV,SUN,,2018,1,0,CN,PV,SUN,22,1,1897
4554,CA,Tiger Creek,287,H1,HY,WAT,,2018,H1,0,OP,HY,WAT,25.5,1,1898
4555,CA,Tiger Creek,287,H2,HY,WAT,,2018,H2,0,OP,HY,WAT,26.7,1,1898
4556,CA,Toadtown,714,1,HY,WAT,,2018,1,0,OP,HY,WAT,1.8,1,1899
4557,CA,Top Gun Energy Storage,61366,TGES,BA,MWH,,2018,TGES,0,P,BA,MWH,30,1,1900
4558,CA,Topaz Solar Farm,57695,TPZ1,PV,SUN,,2018,TPZ1,0,OP,PV,SUN,129.8,1,1901
4559,CA,Topaz Solar Farm,57695,TPZ2,PV,SUN,,2018,TPZ2,0,OP,PV,SUN,151.2,1,1901
4560,CA,Topaz Solar Farm,57695,TPZ3,PV,SUN,,2018,TPZ3,0,OP,PV,SUN,102.1,1,1901
4561,CA,Topaz Solar Farm,57695,TPZ4,PV,SUN,,2018,TPZ4,0,OP,PV,SUN,90.3,1,1901
4562,CA,Topaz Solar Farm,57695,TPZ5,PV,SUN,,2018,TPZ5,0,OP,PV,SUN,112.5,1,1901
4563,CA,"Torrance Refining Company, LLC",50624,EXP1,ST,WH,,2018,EXP1,0,OP,ST,WH,7.5,1,1902
4564,CA,"Torrance Refining Company, LLC",50624,GTG1,GT,PRG,,2018,GTG1,0,OP,GT,PRG,22.5,1,1902
4565,CA,"Torrance Refining Company, LLC",50624,STG1,ST,WH,,2018,STG1,0,OP,ST,WH,19.3,1,1902
4572,CA,TPC Windfarms LLC,54647,EXIS,WT,WND,,2018,EXIS,0,OP,WT,WND,28.7,1,1904
4575,CA,Transamerica Pyramid,58619,1,IC,NG,,2018,1,0,OP,IC,NG,0.5,1,1906
4576,CA,Transamerica Pyramid,58619,2,IC,NG,,2018,2,0,OP,IC,NG,0.5,1,1906
4577,CA,Tres Vaqueros Wind Farms LLC,50826,1,WT,WND,,2018,1,0,CN,WT,WND,28.3,1,1907
4578,CA,Trinity,451,1,HY,WAT,,2018,1,0,OP,HY,WAT,70,1,1908
4579,CA,Trinity,451,2,HY,WAT,,2018,2,0,OP,HY,WAT,70,1,1908
4580,CA,Tropico Solar PV Plant,59599,GEN1,PV,SUN,,2018,GEN1,0,OP,PV,SUN,14,1,1909
4581,CA,Tulare 1 and 2,58642,1,PV,SUN,,2018,1,0,OP,PV,SUN,1.5,1,1910
4582,CA,Tulare 1 and 2,58642,2,PV,SUN,,2018,2,0,OP,PV,SUN,1.5,1,1910
4583,CA,Tulare Success Power Project,10222,SPP1,HY,WAT,,2018,SPP1,0,SB,HY,WAT,1.4,1,1911
4584,CA,Tulare WWTP BioMat Fuel Cell,61846,MM27,FC,OBG,,2018,MM27,0,V,FC,OBG,2.8,1,1912
4585,CA,Tule River,289,1,HY,WAT,,2018,1,0,OA,HY,WAT,4.2,1,1913
4586,CA,Tule River,289,2,HY,WAT,,2018,2,0,OA,HY,WAT,4.2,1,1913
4587,CA,Tule Wind LLC,57913,1,WT,WND,,2018,1,0,OP,WT,WND,143,1,1914
4588,CA,Tulloch,416,1,HY,WAT,,2018,1,0,OP,HY,WAT,8.5,1,1915
4589,CA,Tulloch,416,2,HY,WAT,,2018,2,0,OP,HY,WAT,8.5,1,1915
4590,CA,Tulloch,416,3,HY,WAT,,2018,3,0,OP,HY,WAT,7.2,1,1915
4591,CA,Turlock Irrigation District Fuel Cell,56631,TFC,FC,OBG,,2018,TFC,0,RE,FC,OBG,1.2,1,1916
4592,CA,Turlock Lake,161,1,HY,WAT,,2018,1,0,OP,HY,WAT,1.1,1,1917
4593,CA,Turlock Lake,161,2,HY,WAT,,2018,2,0,OP,HY,WAT,1.1,1,1917
4594,CA,Turlock Lake,161,3,HY,WAT,,2018,3,0,OP,HY,WAT,1.1,1,1917
4595,CA,UC Davis South Campus,59872,UCD1,PV,SUN,,2018,UCD1,0,OP,PV,SUN,13,1,1918
4596,CA,UC Merced Solar,61995,UCMBA,BA,MWH,,2018,UCMBA,0,OP,BA,MWH,0.5,1,1919
