Balancing Authority,Date,Averaged Demand (MwH)
MISO,05/05/2020 2:00:00 AM 2,54818
MISO,05/05/2020 3:00:00 AM 3,53978
MISO,05/05/2020 4:00:00 AM 4,53770
MISO,05/05/2020 5:00:00 AM 5,54505
MISO,05/05/2020 6:00:00 AM 6,55230
MISO,05/05/2020 7:00:00 AM 7,58012
MISO,05/05/2020 8:00:00 AM 8,61085
MISO,05/05/2020 9:00:00 AM 9,63452
MISO,05/05/2020 10:00:00 AM 10,65077
MISO,05/05/2020 11:00:00 AM 11,66139
MISO,05/05/2020 12:00:00 PM 12,67046
MISO,05/05/2020 1:00:00 PM 13,67477
MISO,05/05/2020 2:00:00 PM 14,67707
MISO,05/05/2020 3:00:00 PM 15,67415
MISO,05/05/2020 4:00:00 PM 16,67268
MISO,05/05/2020 5:00:00 PM 17,67484
MISO,05/05/2020 6:00:00 PM 18,67521
MISO,05/05/2020 7:00:00 PM 19,66886
MISO,05/05/2020 8:00:00 PM 20,66060
MISO,05/05/2020 9:00:00 PM 21,66309
MISO,05/05/2020 10:00:00 PM 22,64208
MISO,05/05/2020 11:00:00 PM 23,60940
MISO,05/06/2020 12:00:00 AM 24,57645
MISO,05/06/2020 1:00:00 AM 1,56239
MISO,05/06/2020 2:00:00 AM 2,55477
MISO,05/06/2020 3:00:00 AM 3,54858
MISO,05/06/2020 4:00:00 AM 4,54494
MISO,05/06/2020 5:00:00 AM 5,54032
MISO,05/06/2020 6:00:00 AM 6,55693
MISO,05/06/2020 7:00:00 AM 7,58280
MISO,05/06/2020 8:00:00 AM 8,60721
MISO,05/06/2020 9:00:00 AM 9,62147
MISO,05/06/2020 10:00:00 AM 10,62815
MISO,05/06/2020 11:00:00 AM 11,63332
MISO,05/06/2020 12:00:00 PM 12,63887
MISO,05/06/2020 1:00:00 PM 13,64342
MISO,05/06/2020 2:00:00 PM 14,64421
MISO,05/06/2020 3:00:00 PM 15,64129
MISO,05/06/2020 4:00:00 PM 16,63840
MISO,05/06/2020 5:00:00 PM 17,63825
MISO,05/06/2020 6:00:00 PM 18,64077
MISO,05/06/2020 7:00:00 PM 19,63781
MISO,05/06/2020 8:00:00 PM 20,62825
MISO,05/06/2020 9:00:00 PM 21,63473
MISO,05/06/2020 10:00:00 PM 22,61870
MISO,05/06/2020 11:00:00 PM 23,59008
MISO,05/07/2020 12:00:00 AM 24,56686
MISO,05/07/2020 1:00:00 AM 1,55045
MISO,05/07/2020 2:00:00 AM 2,53717
MISO,05/07/2020 3:00:00 AM 3,53108
MISO,05/07/2020 4:00:00 AM 4,52393
MISO,05/07/2020 5:00:00 AM 5,52600
MISO,05/07/2020 6:00:00 AM 6,54573
MISO,05/07/2020 7:00:00 AM 7,57136
MISO,05/07/2020 8:00:00 AM 8,59664
MISO,05/07/2020 9:00:00 AM 9,60936
MISO,05/07/2020 10:00:00 AM 10,61614
MISO,05/07/2020 11:00:00 AM 11,62230
MISO,05/07/2020 12:00:00 PM 12,62609
MISO,05/07/2020 1:00:00 PM 13,62954
MISO,05/07/2020 2:00:00 PM 14,63139
MISO,05/07/2020 3:00:00 PM 15,63082
MISO,05/07/2020 4:00:00 PM 16,62813
MISO,05/07/2020 5:00:00 PM 17,62789
MISO,05/07/2020 6:00:00 PM 18,62919
MISO,05/07/2020 7:00:00 PM 19,62665
MISO,05/07/2020 8:00:00 PM 20,62046
MISO,05/07/2020 9:00:00 PM 21,62920
MISO,05/07/2020 10:00:00 PM 22,61503
MISO,05/07/2020 11:00:00 PM 23,59201
MISO,05/08/2020 12:00:00 AM 24,56368
MISO,05/08/2020 1:00:00 AM 1,54907
MISO,05/08/2020 2:00:00 AM 2,53882
MISO,05/08/2020 3:00:00 AM 3,53144
MISO,05/08/2020 4:00:00 AM 4,52992
MISO,05/08/2020 5:00:00 AM 5,53382
MISO,05/08/2020 6:00:00 AM 6,54622
MISO,05/08/2020 7:00:00 AM 7,57513
MISO,05/08/2020 8:00:00 AM 8,60231
MISO,05/08/2020 9:00:00 AM 9,62064
MISO,05/08/2020 10:00:00 AM 10,63014
MISO,05/08/2020 11:00:00 AM 11,63751
MISO,05/08/2020 12:00:00 PM 12,64190
MISO,05/08/2020 1:00:00 PM 13,64343
MISO,05/08/2020 2:00:00 PM 14,64111
MISO,05/08/2020 3:00:00 PM 15,62975
MISO,05/08/2020 4:00:00 PM 16,61740
MISO,05/08/2020 5:00:00 PM 17,60915
MISO,05/08/2020 6:00:00 PM 18,60726
MISO,05/08/2020 7:00:00 PM 19,60429
MISO,05/08/2020 8:00:00 PM 20,60624
MISO,05/08/2020 9:00:00 PM 21,61564
MISO,05/08/2020 10:00:00 PM 22,60829
MISO,05/08/2020 11:00:00 PM 23,58470
MISO,05/09/2020 12:00:00 AM 24,55909
MISO,05/09/2020 1:00:00 AM 1,54140
MISO,05/09/2020 2:00:00 AM 2,53319
MISO,05/09/2020 3:00:00 AM 3,52581
MISO,05/09/2020 4:00:00 AM 4,52448
MISO,05/09/2020 5:00:00 AM 5,52661
MISO,05/09/2020 6:00:00 AM 6,53405
MISO,05/09/2020 7:00:00 AM 7,54084
MISO,05/09/2020 8:00:00 AM 8,55168
MISO,05/09/2020 9:00:00 AM 9,56418
MISO,05/09/2020 10:00:00 AM 10,57401
MISO,05/09/2020 11:00:00 AM 11,57565
MISO,05/09/2020 12:00:00 PM 12,57329
MISO,05/09/2020 1:00:00 PM 13,56714
MISO,05/09/2020 2:00:00 PM 14,55981
MISO,05/09/2020 3:00:00 PM 15,55429
MISO,05/09/2020 4:00:00 PM 16,55411
MISO,05/09/2020 5:00:00 PM 17,55775
MISO,05/09/2020 6:00:00 PM 18,56429
MISO,05/09/2020 7:00:00 PM 19,56552
MISO,05/09/2020 8:00:00 PM 20,56642
MISO,05/09/2020 9:00:00 PM 21,57979
MISO,05/09/2020 10:00:00 PM 22,57064
MISO,05/09/2020 11:00:00 PM 23,54954
MISO,05/10/2020 12:00:00 AM 24,52577
MISO,05/10/2020 1:00:00 AM 1,50751
MISO,05/10/2020 2:00:00 AM 2,49756
MISO,05/10/2020 3:00:00 AM 3,49296
MISO,05/10/2020 4:00:00 AM 4,48934
MISO,05/10/2020 5:00:00 AM 5,49151
MISO,05/10/2020 6:00:00 AM 6,50109
MISO,05/10/2020 7:00:00 AM 7,50656
MISO,05/10/2020 8:00:00 AM 8,52302
MISO,05/10/2020 9:00:00 AM 9,53846
MISO,05/10/2020 10:00:00 AM 10,55045
MISO,05/10/2020 11:00:00 AM 11,56040
MISO,05/10/2020 12:00:00 PM 12,57266
MISO,05/10/2020 1:00:00 PM 13,57708
MISO,05/10/2020 2:00:00 PM 14,57264
MISO,05/10/2020 3:00:00 PM 15,57257
MISO,05/10/2020 4:00:00 PM 16,57084
MISO,05/10/2020 5:00:00 PM 17,58209
MISO,05/10/2020 6:00:00 PM 18,59026
MISO,05/10/2020 7:00:00 PM 19,59441
MISO,05/10/2020 8:00:00 PM 20,59179
MISO,05/10/2020 9:00:00 PM 21,60015
MISO,05/10/2020 10:00:00 PM 22,59168
MISO,05/10/2020 11:00:00 PM 23,56701
MISO,05/11/2020 12:00:00 AM 24,54057
MISO,05/11/2020 1:00:00 AM 1,52282
MISO,05/11/2020 2:00:00 AM 2,51224
MISO,05/11/2020 3:00:00 AM 3,50911
MISO,05/11/2020 4:00:00 AM 4,51227
MISO,05/11/2020 5:00:00 AM 5,52610
MISO,05/11/2020 6:00:00 AM 6,55597
MISO,05/11/2020 7:00:00 AM 7,58668
MISO,05/11/2020 8:00:00 AM 8,61562
MISO,05/11/2020 9:00:00 AM 9,63001
MISO,05/11/2020 10:00:00 AM 10,63772
MISO,05/11/2020 11:00:00 AM 11,64534
MISO,05/11/2020 12:00:00 PM 12,65144
MISO,05/11/2020 1:00:00 PM 13,65432
MISO,05/11/2020 2:00:00 PM 14,65402
MISO,05/11/2020 3:00:00 PM 15,65045
MISO,05/11/2020 4:00:00 PM 16,64699
MISO,05/11/2020 5:00:00 PM 17,64753
MISO,05/11/2020 6:00:00 PM 18,64862
MISO,05/11/2020 7:00:00 PM 19,64445
MISO,05/11/2020 8:00:00 PM 20,63790
MISO,05/11/2020 9:00:00 PM 21,64513
MISO,05/11/2020 10:00:00 PM 22,63146
MISO,05/11/2020 11:00:00 PM 23,59964
MISO,05/12/2020 12:00:00 AM 24,57531
MISO,05/12/2020 1:00:00 AM 1,55947
MISO,05/12/2020 2:00:00 AM 2,54791
MISO,05/12/2020 3:00:00 AM 3,54237
MISO,05/12/2020 4:00:00 AM 4,54268
MISO,05/12/2020 5:00:00 AM 5,54633
MISO,05/12/2020 6:00:00 AM 6,56767
MISO,05/12/2020 7:00:00 AM 7,59652
MISO,05/12/2020 8:00:00 AM 8,61967
MISO,05/12/2020 9:00:00 AM 9,63108
MISO,05/12/2020 10:00:00 AM 10,63726
MISO,05/12/2020 11:00:00 AM 11,64414
MISO,05/12/2020 12:00:00 PM 12,65048
MISO,05/12/2020 1:00:00 PM 13,65299
MISO,05/12/2020 2:00:00 PM 14,65203
MISO,05/12/2020 3:00:00 PM 15,64630
MISO,05/12/2020 4:00:00 PM 16,64367
MISO,05/12/2020 5:00:00 PM 17,64176
MISO,05/12/2020 6:00:00 PM 18,64153
MISO,05/12/2020 7:00:00 PM 19,63764
MISO,05/12/2020 8:00:00 PM 20,63369
MISO,05/12/2020 9:00:00 PM 21,64124
MISO,05/12/2020 10:00:00 PM 22,62918
MISO,05/12/2020 11:00:00 PM 23,60219
MISO,05/13/2020 12:00:00 AM 24,57442
MISO,05/13/2020 1:00:00 AM 1,55320
MISO,05/13/2020 2:00:00 AM 2,54136
MISO,05/13/2020 3:00:00 AM 3,53479
MISO,05/13/2020 4:00:00 AM 4,53501
MISO,05/13/2020 5:00:00 AM 5,53955
MISO,05/13/2020 6:00:00 AM 6,56255
MISO,05/13/2020 7:00:00 AM 7,59143
MISO,05/13/2020 8:00:00 AM 8,61963
MISO,05/13/2020 9:00:00 AM 9,63757
MISO,05/13/2020 10:00:00 AM 10,64931
MISO,05/13/2020 11:00:00 AM 11,65918
MISO,05/13/2020 12:00:00 PM 12,66907
MISO,05/13/2020 1:00:00 PM 13,67405
MISO,05/13/2020 2:00:00 PM 14,67574
MISO,05/13/2020 3:00:00 PM 15,67255
MISO,05/13/2020 4:00:00 PM 16,66870
MISO,05/13/2020 5:00:00 PM 17,66907
MISO,05/13/2020 6:00:00 PM 18,67065
MISO,05/13/2020 7:00:00 PM 19,66529
MISO,05/13/2020 8:00:00 PM 20,65626
MISO,05/13/2020 9:00:00 PM 21,65776
MISO,05/13/2020 10:00:00 PM 22,63923
MISO,05/13/2020 11:00:00 PM 23,60416
MISO,05/14/2020 12:00:00 AM 24,57337
MISO,05/14/2020 1:00:00 AM 1,55594
MISO,05/14/2020 2:00:00 AM 2,54104
MISO,05/14/2020 3:00:00 AM 3,53097
MISO,05/14/2020 4:00:00 AM 4,52829
MISO,05/14/2020 5:00:00 AM 5,53579
MISO,05/14/2020 6:00:00 AM 6,55295
MISO,05/14/2020 7:00:00 AM 7,58041
MISO,05/14/2020 8:00:00 AM 8,61086
MISO,05/14/2020 9:00:00 AM 9,63397
MISO,05/14/2020 10:00:00 AM 10,65227
MISO,05/14/2020 11:00:00 AM 11,66611
MISO,05/14/2020 12:00:00 PM 12,67616
MISO,05/14/2020 1:00:00 PM 13,68246
MISO,05/14/2020 2:00:00 PM 14,68610
MISO,05/14/2020 3:00:00 PM 15,67956
MISO,05/14/2020 4:00:00 PM 16,67279
MISO,05/14/2020 5:00:00 PM 17,66875
MISO,05/14/2020 6:00:00 PM 18,66841
MISO,05/14/2020 7:00:00 PM 19,66264
MISO,05/14/2020 8:00:00 PM 20,65598
MISO,05/14/2020 9:00:00 PM 21,65847
MISO,05/14/2020 10:00:00 PM 22,64372
MISO,05/14/2020 11:00:00 PM 23,61228
MISO,05/15/2020 12:00:00 AM 24,58349
MISO,05/15/2020 1:00:00 AM 1,55762
MISO,05/15/2020 2:00:00 AM 2,54396
MISO,05/15/2020 3:00:00 AM 3,53487
MISO,05/15/2020 4:00:00 AM 4,53031
MISO,05/15/2020 5:00:00 AM 5,53228
MISO,05/15/2020 6:00:00 AM 6,54455
MISO,05/15/2020 7:00:00 AM 7,57012
MISO,05/15/2020 8:00:00 AM 8,59883
MISO,05/15/2020 9:00:00 AM 9,62033
MISO,05/15/2020 10:00:00 AM 10,63837
MISO,05/15/2020 11:00:00 AM 11,65134
MISO,05/15/2020 12:00:00 PM 12,66253
MISO,05/15/2020 1:00:00 PM 13,66871
MISO,05/15/2020 2:00:00 PM 14,67324
MISO,05/15/2020 3:00:00 PM 15,67218
MISO,05/15/2020 4:00:00 PM 16,66721
MISO,05/15/2020 5:00:00 PM 17,66361
MISO,05/15/2020 6:00:00 PM 18,65983
MISO,05/15/2020 7:00:00 PM 19,64943
MISO,05/15/2020 8:00:00 PM 20,64119
MISO,05/15/2020 9:00:00 PM 21,64208
MISO,05/15/2020 10:00:00 PM 22,62976
MISO,05/15/2020 11:00:00 PM 23,59918
MISO,05/16/2020 12:00:00 AM 24,56871
MISO,05/16/2020 1:00:00 AM 1,55206
MISO,05/16/2020 2:00:00 AM 2,53916
MISO,05/16/2020 3:00:00 AM 3,52691
MISO,05/16/2020 4:00:00 AM 4,51803
MISO,05/16/2020 5:00:00 AM 5,51850
MISO,05/16/2020 6:00:00 AM 6,51993
MISO,05/16/2020 7:00:00 AM 7,51338
MISO,05/16/2020 8:00:00 AM 8,52994
MISO,05/16/2020 9:00:00 AM 9,55428
MISO,05/16/2020 10:00:00 AM 10,57597
MISO,05/16/2020 11:00:00 AM 11,59549
MISO,05/16/2020 12:00:00 PM 12,60938
MISO,05/16/2020 1:00:00 PM 13,61847
MISO,05/16/2020 2:00:00 PM 14,62538
MISO,05/16/2020 3:00:00 PM 15,62971
MISO,05/16/2020 4:00:00 PM 16,63132
MISO,05/16/2020 5:00:00 PM 17,63844
MISO,05/16/2020 6:00:00 PM 18,64266
MISO,05/16/2020 7:00:00 PM 19,63724
MISO,05/16/2020 8:00:00 PM 20,62819
MISO,05/16/2020 9:00:00 PM 21,63078
MISO,05/16/2020 10:00:00 PM 22,61662
MISO,05/16/2020 11:00:00 PM 23,58780
MISO,05/17/2020 12:00:00 AM 24,56036
MISO,05/17/2020 1:00:00 AM 1,54174
MISO,05/17/2020 2:00:00 AM 2,52430
MISO,05/17/2020 3:00:00 AM 3,51148
MISO,05/17/2020 4:00:00 AM 4,50411
MISO,05/17/2020 5:00:00 AM 5,50391
MISO,05/17/2020 6:00:00 AM 6,50490
MISO,05/17/2020 7:00:00 AM 7,50301
MISO,05/17/2020 8:00:00 AM 8,51754
MISO,05/17/2020 9:00:00 AM 9,54385
MISO,05/17/2020 10:00:00 AM 10,57310
MISO,05/17/2020 11:00:00 AM 11,59682
MISO,05/17/2020 12:00:00 PM 12,61700
MISO,05/17/2020 1:00:00 PM 13,62760
MISO,05/17/2020 2:00:00 PM 14,63108
MISO,05/17/2020 3:00:00 PM 15,63407
MISO,05/17/2020 4:00:00 PM 16,63700
MISO,05/17/2020 5:00:00 PM 17,64437
MISO,05/17/2020 6:00:00 PM 18,65102
MISO,05/17/2020 7:00:00 PM 19,64508
MISO,05/17/2020 8:00:00 PM 20,63398
MISO,05/17/2020 9:00:00 PM 21,63098
MISO,05/17/2020 10:00:00 PM 22,61600
MISO,05/17/2020 11:00:00 PM 23,58616
MISO,05/18/2020 12:00:00 AM 24,55994
MISO,05/18/2020 1:00:00 AM 1,54928
MISO,05/18/2020 2:00:00 AM 2,53697
MISO,05/18/2020 3:00:00 AM 3,52397
MISO,05/18/2020 4:00:00 AM 4,51176
MISO,05/18/2020 5:00:00 AM 5,52090
MISO,05/18/2020 6:00:00 AM 6,54685
MISO,05/18/2020 7:00:00 AM 7,57244
MISO,05/18/2020 8:00:00 AM 8,60610
MISO,05/18/2020 9:00:00 AM 9,63033
MISO,05/18/2020 10:00:00 AM 10,64933
MISO,05/18/2020 11:00:00 AM 11,66593
MISO,05/18/2020 12:00:00 PM 12,67895
MISO,05/18/2020 1:00:00 PM 13,68764
MISO,05/18/2020 2:00:00 PM 14,69636
MISO,05/18/2020 3:00:00 PM 15,69701
MISO,05/18/2020 4:00:00 PM 16,69731
MISO,05/18/2020 5:00:00 PM 17,69803
MISO,05/18/2020 6:00:00 PM 18,69862
MISO,05/18/2020 7:00:00 PM 19,69214
MISO,05/18/2020 8:00:00 PM 20,67712
MISO,05/18/2020 9:00:00 PM 21,67191
MISO,05/18/2020 10:00:00 PM 22,65077
MISO,05/18/2020 11:00:00 PM 23,61922
MISO,05/19/2020 12:00:00 AM 24,58652
MISO,05/19/2020 1:00:00 AM 1,56465
MISO,05/19/2020 2:00:00 AM 2,54631
MISO,05/19/2020 3:00:00 AM 3,53600
MISO,05/19/2020 4:00:00 AM 4,53157
MISO,05/19/2020 5:00:00 AM 5,53748
MISO,05/19/2020 6:00:00 AM 6,55402
MISO,05/19/2020 7:00:00 AM 7,58204
MISO,05/19/2020 8:00:00 AM 8,61355
MISO,05/19/2020 9:00:00 AM 9,63734
MISO,05/19/2020 10:00:00 AM 10,65514
MISO,05/19/2020 11:00:00 AM 11,66930
MISO,05/19/2020 12:00:00 PM 12,68174
MISO,05/19/2020 1:00:00 PM 13,69256
MISO,05/19/2020 2:00:00 PM 14,69982
MISO,05/19/2020 3:00:00 PM 15,70088
MISO,05/19/2020 4:00:00 PM 16,69887
MISO,05/19/2020 5:00:00 PM 17,69739
MISO,05/19/2020 6:00:00 PM 18,69587
MISO,05/19/2020 7:00:00 PM 19,68884
MISO,05/19/2020 8:00:00 PM 20,67790
MISO,05/19/2020 9:00:00 PM 21,67467
MISO,05/19/2020 10:00:00 PM 22,65769
MISO,05/19/2020 11:00:00 PM 23,62661
MISO,05/20/2020 12:00:00 AM 24,59590
MISO,05/20/2020 1:00:00 AM 1,57184
MISO,05/20/2020 2:00:00 AM 2,55407
MISO,05/20/2020 3:00:00 AM 3,54302
MISO,05/20/2020 4:00:00 AM 4,54046
MISO,05/20/2020 5:00:00 AM 5,54306
MISO,05/20/2020 6:00:00 AM 6,56547
MISO,05/20/2020 7:00:00 AM 7,58766
MISO,05/20/2020 8:00:00 AM 8,61640
MISO,05/20/2020 9:00:00 AM 9,63877
MISO,05/20/2020 10:00:00 AM 10,65302
MISO,05/20/2020 11:00:00 AM 11,66832
MISO,05/20/2020 12:00:00 PM 12,67732
MISO,05/20/2020 1:00:00 PM 13,68535
MISO,05/20/2020 2:00:00 PM 14,68848
MISO,05/20/2020 3:00:00 PM 15,68497
MISO,05/20/2020 4:00:00 PM 16,68165
MISO,05/20/2020 5:00:00 PM 17,68088
MISO,05/20/2020 6:00:00 PM 18,68179
MISO,05/20/2020 7:00:00 PM 19,67723
MISO,05/20/2020 8:00:00 PM 20,66936
MISO,05/20/2020 9:00:00 PM 21,66866
MISO,05/20/2020 10:00:00 PM 22,65499
MISO,05/20/2020 11:00:00 PM 23,62490
MISO,05/21/2020 12:00:00 AM 24,59570
MISO,05/21/2020 1:00:00 AM 1,56848
MISO,05/21/2020 2:00:00 AM 2,55144
MISO,05/21/2020 3:00:00 AM 3,54008
MISO,05/21/2020 4:00:00 AM 4,53510
MISO,05/21/2020 5:00:00 AM 5,54239
MISO,05/21/2020 6:00:00 AM 6,55559
MISO,05/21/2020 7:00:00 AM 7,58367
MISO,05/21/2020 8:00:00 AM 8,61759
MISO,05/21/2020 9:00:00 AM 9,64223
MISO,05/21/2020 10:00:00 AM 10,65908
MISO,05/21/2020 11:00:00 AM 11,67748
MISO,05/21/2020 12:00:00 PM 12,69424
MISO,05/21/2020 1:00:00 PM 13,70583
MISO,05/21/2020 2:00:00 PM 14,71358
MISO,05/21/2020 3:00:00 PM 15,71473
MISO,05/21/2020 4:00:00 PM 16,71626
MISO,05/21/2020 5:00:00 PM 17,71327
MISO,05/21/2020 6:00:00 PM 18,70928
MISO,05/21/2020 7:00:00 PM 19,70379
MISO,05/21/2020 8:00:00 PM 20,69167
MISO,05/21/2020 9:00:00 PM 21,69201
MISO,05/21/2020 10:00:00 PM 22,67485
MISO,05/21/2020 11:00:00 PM 23,64416
MISO,05/22/2020 12:00:00 AM 24,60904
MISO,05/22/2020 1:00:00 AM 1,58349
MISO,05/22/2020 2:00:00 AM 2,56239
MISO,05/22/2020 3:00:00 AM 3,55063
MISO,05/22/2020 4:00:00 AM 4,54678
MISO,05/22/2020 5:00:00 AM 5,55249
MISO,05/22/2020 6:00:00 AM 6,56311
MISO,05/22/2020 7:00:00 AM 7,58283
MISO,05/22/2020 8:00:00 AM 8,61540
MISO,05/22/2020 9:00:00 AM 9,64443
MISO,05/22/2020 10:00:00 AM 10,66705
MISO,05/22/2020 11:00:00 AM 11,68617
MISO,05/22/2020 12:00:00 PM 12,70262
MISO,05/22/2020 1:00:00 PM 13,71848
MISO,05/22/2020 2:00:00 PM 14,72478
MISO,05/22/2020 3:00:00 PM 15,72424
MISO,05/22/2020 4:00:00 PM 16,71983
MISO,05/22/2020 5:00:00 PM 17,71762
MISO,05/22/2020 6:00:00 PM 18,71255
MISO,05/22/2020 7:00:00 PM 19,70201
MISO,05/22/2020 8:00:00 PM 20,68626
MISO,05/22/2020 9:00:00 PM 21,68154
MISO,05/22/2020 10:00:00 PM 22,66614
MISO,05/22/2020 11:00:00 PM 23,63422
MISO,05/23/2020 12:00:00 AM 24,60364
MISO,05/23/2020 1:00:00 AM 1,58095
MISO,05/23/2020 2:00:00 AM 2,56072
MISO,05/23/2020 3:00:00 AM 3,54555
MISO,05/23/2020 4:00:00 AM 4,53681
MISO,05/23/2020 5:00:00 AM 5,53488
MISO,05/23/2020 6:00:00 AM 6,53485
MISO,05/23/2020 7:00:00 AM 7,53560
MISO,05/23/2020 8:00:00 AM 8,54662
MISO,05/23/2020 9:00:00 AM 9,57349
MISO,05/23/2020 10:00:00 AM 10,60601
MISO,05/23/2020 11:00:00 AM 11,63104
MISO,05/23/2020 12:00:00 PM 12,65295
MISO,05/23/2020 1:00:00 PM 13,67028
MISO,05/23/2020 2:00:00 PM 14,67989
MISO,05/23/2020 3:00:00 PM 15,68339
MISO,05/23/2020 4:00:00 PM 16,68595
MISO,05/23/2020 5:00:00 PM 17,69142
MISO,05/23/2020 6:00:00 PM 18,69279
MISO,05/23/2020 7:00:00 PM 19,68726
MISO,05/23/2020 8:00:00 PM 20,67230
MISO,05/23/2020 9:00:00 PM 21,66452
MISO,05/23/2020 10:00:00 PM 22,65021
MISO,05/23/2020 11:00:00 PM 23,62152
MISO,05/24/2020 12:00:00 AM 24,59247
MISO,05/24/2020 1:00:00 AM 1,56451
MISO,05/24/2020 2:00:00 AM 2,54322
MISO,05/24/2020 3:00:00 AM 3,52820
MISO,05/24/2020 4:00:00 AM 4,51871
MISO,05/24/2020 5:00:00 AM 5,51597
MISO,05/24/2020 6:00:00 AM 6,51070
MISO,05/24/2020 7:00:00 AM 7,50795
MISO,05/24/2020 8:00:00 AM 8,52677
MISO,05/24/2020 9:00:00 AM 9,56416
MISO,05/24/2020 10:00:00 AM 10,60415
MISO,05/24/2020 11:00:00 AM 11,64063
MISO,05/24/2020 12:00:00 PM 12,67037
MISO,05/24/2020 1:00:00 PM 13,69536
MISO,05/24/2020 2:00:00 PM 14,71296
MISO,05/24/2020 3:00:00 PM 15,72482
MISO,05/24/2020 4:00:00 PM 16,73369
MISO,05/24/2020 5:00:00 PM 17,74398
MISO,05/24/2020 6:00:00 PM 18,75021
MISO,05/24/2020 7:00:00 PM 19,74237
MISO,05/24/2020 8:00:00 PM 20,72159
MISO,05/24/2020 9:00:00 PM 21,71318
MISO,05/24/2020 10:00:00 PM 22,69287
MISO,05/24/2020 11:00:00 PM 23,65917
MISO,05/25/2020 12:00:00 AM 24,61769
MISO,05/25/2020 1:00:00 AM 1,58596
MISO,05/25/2020 2:00:00 AM 2,56689
MISO,05/25/2020 3:00:00 AM 3,54808
MISO,05/25/2020 4:00:00 AM 4,53702
MISO,05/25/2020 5:00:00 AM 5,53450
MISO,05/25/2020 6:00:00 AM 6,53140
MISO,05/25/2020 7:00:00 AM 7,53039
MISO,05/25/2020 8:00:00 AM 8,55078
MISO,05/25/2020 9:00:00 AM 9,58844
MISO,05/25/2020 10:00:00 AM 10,63179
MISO,05/25/2020 11:00:00 AM 11,67382
MISO,05/25/2020 12:00:00 PM 12,70976
MISO,05/25/2020 1:00:00 PM 13,74010
MISO,05/25/2020 2:00:00 PM 14,76118
MISO,05/25/2020 3:00:00 PM 15,77516
MISO,05/25/2020 4:00:00 PM 16,78795
MISO,05/25/2020 5:00:00 PM 17,79956
MISO,05/25/2020 6:00:00 PM 18,80193
MISO,05/25/2020 7:00:00 PM 19,79080
MISO,05/25/2020 8:00:00 PM 20,76584
MISO,05/25/2020 9:00:00 PM 21,75140
MISO,05/25/2020 10:00:00 PM 22,72922
MISO,05/25/2020 11:00:00 PM 23,68905
MISO,05/26/2020 12:00:00 AM 24,64967
MISO,05/26/2020 1:00:00 AM 1,61655
MISO,05/26/2020 2:00:00 AM 2,59251
MISO,05/26/2020 3:00:00 AM 3,57610
MISO,05/26/2020 4:00:00 AM 4,56478
MISO,05/26/2020 5:00:00 AM 5,56946
MISO,05/26/2020 6:00:00 AM 6,58820
MISO,05/26/2020 7:00:00 AM 7,62427
MISO,05/26/2020 8:00:00 AM 8,66741
MISO,05/26/2020 9:00:00 AM 9,71463
MISO,05/26/2020 10:00:00 AM 10,75443
MISO,05/26/2020 11:00:00 AM 11,79155
MISO,05/26/2020 12:00:00 PM 12,82128
MISO,05/26/2020 1:00:00 PM 13,84647
MISO,05/26/2020 2:00:00 PM 14,86622
MISO,05/26/2020 3:00:00 PM 15,87824
MISO,05/26/2020 4:00:00 PM 16,88260
MISO,05/26/2020 5:00:00 PM 17,88307
MISO,05/26/2020 6:00:00 PM 18,88020
MISO,05/26/2020 7:00:00 PM 19,86277
MISO,05/26/2020 8:00:00 PM 20,83218
MISO,05/26/2020 9:00:00 PM 21,81180
MISO,05/26/2020 10:00:00 PM 22,78218
MISO,05/26/2020 11:00:00 PM 23,73477
MISO,05/27/2020 12:00:00 AM 24,69358
MISO,05/27/2020 1:00:00 AM 1,65634
MISO,05/27/2020 2:00:00 AM 2,62857
MISO,05/27/2020 3:00:00 AM 3,60782
MISO,05/27/2020 4:00:00 AM 4,59088
MISO,05/27/2020 5:00:00 AM 5,59504
MISO,05/27/2020 6:00:00 AM 6,60661
MISO,05/27/2020 7:00:00 AM 7,63336
MISO,05/27/2020 8:00:00 AM 8,67391
MISO,05/27/2020 9:00:00 AM 9,71156
MISO,05/27/2020 10:00:00 AM 10,74455
MISO,05/27/2020 11:00:00 AM 11,77685
MISO,05/27/2020 12:00:00 PM 12,80664
MISO,05/27/2020 1:00:00 PM 13,83669
MISO,05/27/2020 2:00:00 PM 14,85378
MISO,05/27/2020 3:00:00 PM 15,86093
MISO,05/27/2020 4:00:00 PM 16,86174
MISO,05/27/2020 5:00:00 PM 17,85782
MISO,05/27/2020 6:00:00 PM 18,84882
MISO,05/27/2020 7:00:00 PM 19,83121
MISO,05/27/2020 8:00:00 PM 20,80083
MISO,05/27/2020 9:00:00 PM 21,78285
MISO,05/27/2020 10:00:00 PM 22,75798
MISO,05/27/2020 11:00:00 PM 23,71019
MISO,05/28/2020 12:00:00 AM 24,66093
MISO,05/28/2020 1:00:00 AM 1,62393
MISO,05/28/2020 2:00:00 AM 2,59868
MISO,05/28/2020 3:00:00 AM 3,58246
MISO,05/28/2020 4:00:00 AM 4,57560
MISO,05/28/2020 5:00:00 AM 5,57910
MISO,05/28/2020 6:00:00 AM 6,60332
MISO,05/28/2020 7:00:00 AM 7,63035
MISO,05/28/2020 8:00:00 AM 8,66515
